0	0	0	1	1	1
Dusp11	0.38047847	0.08420816	0.16434158	0.42674148	0.21617703	0.1439453
RGD1310257	6.5285807	6.7117567	6.411875	6.29247	6.639349	6.423396
LOC304396	8.518635	8.3165	8.525742	8.249601	8.009922	8.319591
Bloc1s2	10.434831	10.256776	10.577713	9.956515	9.943611	10.344821
Arih2	8.403261	8.200969	8.362977	8.669285	8.470056	8.424652
RGD1305133	9.735028	9.98423	9.572917	9.827565	10.314133	9.742818
LOC498750	11.729643	11.503477	11.769974	11.9419985	11.77218	11.719964
Atp13a1	10.477427	10.337107	10.609396	10.398584	10.130902	10.7029915
Aqr	0.38047847	8.787884	8.520637	8.86143	9.124191	8.555879
LOC366524	9.179661	9.509718	9.430673	9.430248	9.475267	9.001341
Tdp1	7.789135	8.158736	7.863038	7.461465	7.5507903	7.0814295
Postn	4.096439	3.6271486	4.827258	6.8562164	3.5750587	4.99657
Vps4a	9.995881	9.85523	10.002365	9.684975	9.716562	9.919616
RGD1311907	8.106867	8.277482	8.1382475	7.736543	8.083367	7.811914
Amid	6.747288	6.834133	6.449341	6.729604	6.39333	6.194262
Gp1bb	9.052884	9.164412	9.201382	8.576907	8.764212	8.534011
RGD1305958	10.070836	10.292434	10.099304	10.309788	10.182357	10.129016
RGD1308373	7.660328	7.51805	7.156139	7.089277	6.6979585	6.6390486
Ankrd10	10.332541	10.477427	9.781645	10.527247	10.4195795	10.491954
RGD1311249	0.38047847	9.49421	9.799957	9.657229	9.4093075	9.498726
RGD1308290	6.76729	6.1595845	6.3505487	7.481455	7.4956465	7.7244716
LOC313535	8.434975	8.709213	8.371314	8.277482	8.245264	8.2580805
Acat1	10.086746	10.037539	10.162469	10.036161	10.044287	9.993803
Ilf3	8.26429	8.595652	8.036018	8.213606	8.729505	8.104431
Vps16	7.1405206	7.032612	7.204067	7.384431	7.391965	7.176578
Alg2	10.24287	9.864357	10.191311	9.89953	9.8083	9.85523
RGD1564596	13.648175	13.698294	14.152707	14.460216	14.282769	14.282828
Phpt1	11.643746	11.661943	11.735291	11.292645	11.20165	11.41026
Gtf2ird1	8.599177	8.811042	8.519888	8.23243	8.844316	8.527411
Brd3	6.9432535	6.635024	6.690475	6.861074	7.291123	6.7747717
Acat2	10.080491	10.206424	10.265198	10.163102	10.251445	10.407981
Ednra	7.423249	7.81909	7.299846	7.711435	7.452812	7.343272
RGD1563438	13.216376	12.972218	13.133763	12.944265	12.838862	12.986616
Stard7	0.38047847	0.08420816	11.653503	11.973877	11.99852	11.777293
Slc17a5	11.87359	11.74258	12.04691	11.880915	12.26661	11.820004
Ankrd52	10.022395	9.925711	10.0714	10.513191	10.578965	10.435612
Spic	4.135119	3.7490273	3.320448	3.2320335	3.6490908	2.6594255
Cldn11	6.628324	6.2803545	5.8030634	5.66816	5.8283463	4.8073053
Tor1aip2	9.569621	9.835426	9.663987	9.942479	9.650533	9.474866
Gmppa	10.195509	10.706575	10.525711	10.247227	10.320252	10.514006
Acp6	9.7895975	9.74151	9.890992	9.441899	9.670621	9.569621
Gprc5b	7.1547737	6.9877157	6.8619323	6.746018	6.4944777	7.136139
Clk4	10.944423	11.1575165	10.922294	11.162148	11.077175	10.900081
RGD1305162	10.105728	10.289446	10.189867	10.060399	10.374888	9.836778
Cln8	8.1182995	7.982353	8.084232	8.563878	8.403585	8.301135
Sfrs14	8.873316	8.91692	8.587594	8.5934725	8.948359	8.69783
LOC363153	3.8939404	3.3356776	3.0018177	3.1893115	3.0376756	2.9314847
Dmap1	9.42445	9.335548	9.385968	9.16508	8.894564	9.277619
Eiih	9.405724	9.624856	9.055128	8.713442	9.130835	9.039388
Laptm5	8.6314	7.7226253	8.060273	7.1405206	7.7219934	7.1460605
B3gat1	8.2041645	8.781595	8.0326605	9.465124	8.312204	8.471161
RGD1309036	5.065279	5.067665	4.327516	4.161861	4.6251054	4.286685
Hint3	9.637763	9.444471	9.773825	9.6293955	9.106285	9.180983
RGD1308396	8.497503	8.765284	8.622894	8.742652	9.060595	8.743359
