0	0	0	1	1	1
Col4a5	11.780633	11.827079	11.602255	11.710289	11.85338	11.728028
Mrpl50	8.792817	8.279771	8.204758	8.996926	8.891781	8.446852
Gtl6	9.3745775	9.806558	9.073379	9.298773	9.563794	9.222662
Zc3hc1	8.75327	8.751136	8.492748	8.375253	8.458155	8.389798
Nnt_mapped	12.459543	12.510554	12.233002	12.468844	12.481259	12.601047
LOC500877	10.329483	10.54392	10.092248	10.304347	10.444651	10.375844
Rhoc	12.004801	12.132512	11.97565	11.737548	11.526693	11.697698
Ak3l1	13.388627	13.803137	13.127854	13.454333	13.551841	13.926827
Tubb2	13.159732	13.2697735	13.274596	13.2765045	13.100815	13.12988
RGD1307672	9.511001	9.309475	9.164248	9.237451	9.33871	9.3016
Chordc1	10.510726	10.247981	10.282388	10.3756695	10.543411	10.670882
Kars	9.96657	9.854561	9.8956585	9.576424	9.711636	9.661083
Bcl2l13	8.06817	8.397985	8.478148	8.6239395	8.324374	8.487936
Ppil3	8.962365	9.033952	9.060497	9.072093	8.766332	8.785093
Pex5	10.38128	10.632436	10.499367	10.5221405	10.36682	10.414186
Triobp	10.545576	10.573251	10.598197	10.537048	10.67836	10.476587
Cept1	10.500101	10.578296	10.475763	10.578135	11.12398	10.621169
RGD1306819	8.365792	8.615718	8.315801	8.658236	8.809323	8.645041
RGD1565814	10.212933	9.660448	9.7797	9.607312	9.430143	9.8400755
Anapc4	10.101471	9.846031	9.659428	9.745192	10.017717	9.740215
Wbp11	8.795636	8.539778	8.575389	8.251503	9.158184	8.657182
RGD1305721	10.01086	10.563116	9.853979	10.468314	10.491439	10.371205
Za20d3	11.922546	12.088973	11.807245	12.109357	12.13923	12.173007
Dpy19l1	9.147081	9.204136	9.040284	9.391204	9.412014	9.149772
Chn2	8.853713	8.95616	8.804433	9.028254	9.316542	8.795636
Ulk2	7.806439	7.8263535	7.7888474	8.003946	8.2922125	8.057494
Slc25a30	12.855927	12.798375	12.965375	12.957803	13.171736	13.006357
Med25	11.174811	11.1427	11.180197	10.993013	11.030999	10.9837055
Man1a	8.083049	8.169983	7.9558244	8.216325	8.154852	8.418039
Arcn1	9.392096	9.275676	9.450777	9.466166	9.474778	9.473576
Gclc	14.580121	14.297666	14.5566225	14.4084015	14.712329	14.557515
Fbxo9	11.631563	11.868109	11.642876	11.501977	11.670835	12.006939
Sirt7	10.450825	10.276774	10.213856	10.293763	10.245982	10.181824
Ercc1	8.4135895	8.434229	8.412383	8.11124	8.002044	8.296601
Sostdc1	12.664889	12.686877	12.591981	13.305252	12.859809	12.786405
Papss1	11.992433	12.170586	11.951426	11.77218	11.638807	11.683581
Lyplal1	10.982696	10.820301	10.784366	11.033413	11.599859	11.238826
Rom1	6.5573945	6.460539	6.648619	6.5371704	6.6041617	6.591124
Mgll	13.803137	13.079245	13.559585	13.095373	13.249391	12.957899
Plod2	10.614235	10.55733	10.631939	10.769542	10.824516	10.655116
Mtpn	11.760561	11.998643	12.000495	11.890059	12.018944	12.029938
Tjp1	10.904066	10.979546	10.983975	11.048579	11.023523	10.735708
RGD1564804	8.97675	8.915545	8.885757	8.944941	9.190713	8.855846
LOC361420	0.38047847	8.0399685	8.037711	7.884845	7.8533053	7.6346207
Hmg20b	10.320433	10.4372015	10.439555	10.097751	9.942556	10.119812
Egfl3	8.153079	8.469738	8.449401	8.304458	8.339582	8.292764
Ppap2c	11.252141	11.459709	11.667305	11.39318	11.139989	11.2232485
Tex261	11.418125	10.810822	11.758261	10.994072	10.786888	10.877383
Atp6v1a1	12.991628	12.957899	12.71088	12.967262	13.056962	12.826591
Cln6	12.369174	12.304471	12.190284	12.225031	12.199603	12.2201185
RGD1563250	11.443527	11.504843	11.693775	11.782198	11.302219	11.520092
Alg12	8.084703	8.012158	8.394469	7.585978	8.247447	8.143442
Dusp11	0.38047847	0.08420816	0.16434158	0.11246037	0.6586129	0.038912434
RGD1310257	6.5285807	6.7117567	6.411875	6.4107933	6.321877	6.4336057
LOC304396	8.518635	8.3165	8.525742	8.376001	8.135493	8.288988
Bloc1s2	10.434831	10.256776	10.577713	10.288522	9.710996	9.958553
Arih2	8.403261	8.200969	8.362977	8.50365	8.712364	8.467528
RGD1305133	9.735028	9.98423	9.572917	9.875429	9.919684	10.168813
LOC498750	11.729643	11.503477	11.769974	11.686578	11.992068	11.473235
Atp13a1	10.477427	10.337107	10.609396	10.176576	10.329717	10.284253
