0	0	0	1	1	1
LOC500300	8.785798	8.756799	8.413871	10.02084	9.916267	9.722657
RGD1306682	9.219988	8.75399	8.940463	8.926223	8.345354	8.635672
Psmd13	11.219686	11.244904	11.578959	10.826711	10.846132	11.018663
LOC501925	7.0634465	7.2654524	6.693052	7.7145367	6.9467564	6.82675
Epb4.1l5	10.027897	10.296998	10.256334	10.800381	10.704781	10.665597
Pde4b	9.54196	9.6992235	9.303737	9.482383	9.346618	9.3713255
Papd4	9.980838	10.068786	9.912443	10.321013	10.502512	10.378182
Bdp1	10.003982	10.09937	10.142437	10.566299	10.069484	10.46202
Srpk1	8.720537	9.042084	9.034172	9.169414	9.13045	8.902485
Cda	3.7123866	3.4520202	2.3966932	3.3604424	3.2898467	2.5179813
RGD1564315	8.131241	8.275181	8.211873	7.444782	7.2175627	7.787309
Ctnnb1	11.345497	10.789237	11.704795	11.395747	11.332839	11.277719
MGC95014	9.568982	9.442558	9.733528	9.616924	9.884884	9.478723
RGD1304910	7.736543	8.041667	7.7556925	7.0455737	7.2111526	7.384431
Adipor2	8.775938	8.599921	8.823426	10.246328	10.5799885	10.38128
Sel1h	8.796337	8.882437	8.518409	8.972279	8.189159	8.799115
RGD1308828	9.3016	8.881748	9.08953	8.679652	8.644309	8.997932
Pdgfa	8.01045	7.535782	7.8666177	7.4558353	7.666026	0.38047847
Cox7b	12.604674	12.939569	12.598838	12.170467	12.0689335	12.279913
RGD1559454	6.570852	6.58835	5.682959	6.355454	6.320943	6.4746547
Wwp1	7.1993713	7.1094565	7.0612826	7.0421968	7.138341	7.1094565
Dre1	10.240638	10.412612	10.356212	10.153596	10.273793	10.493612
Ly86	9.100568	8.938335	8.674447	8.041146	0.6854766	8.169161
Scye1	9.282779	8.9244995	8.932805	8.68819	8.52814	8.563161
Metapl1	6.649492	6.457723	6.2739472	6.0894227	6.4104924	6.2530785
Lzts1	4.765432	3.896942	3.765234	5.694605	4.7989817	5.660395
Pde6d	10.285731	10.36966	10.236507	9.483674	9.631319	0.38047847
Cox15	0.38047847	9.986966	10.137448	9.321034	9.872946	9.97067
RGD1566052	8.2580805	8.558792	8.202395	8.4897375	8.297385	8.632107
LOC368062	9.943144	10.090936	9.751039	0.08958116	10.494427	10.2056875
Cal	8.35218	8.367326	7.7676883	8.933169	8.216774	9.0797825
RGD1311037	8.406919	8.033246	8.555739	8.069324	7.3628783	8.064049
Nudt4	13.118223	12.747239	12.94227	13.073674	12.413613	12.802194
LOC293103	10.569852	10.661246	10.734491	10.60463	10.589411	10.613382
