0	0	0	0	0	1	1
RGD1564237	4.7800193	3.954099	3.7154186	5.174624	4.6045027	5.4667244	4.836547
Hiat1	11.26397	11.417862	11.444866	11.124419	11.350478	11.562462	11.426385
RGD1304721	10.226471	9.587811	9.206127	9.080473	9.130835	9.431958	9.527319
Tnfsf13	9.695539	10.3716345	10.331774	10.309043	9.861567	10.296067	9.84472
RGD1564930	10.057233	11.039737	11.622479	11.154114	11.167709	11.465018	11.181846
Oxnad1	9.573001	9.377284	8.910043	8.931411	8.81838	9.499783	9.755911
Edf1	10.192267	9.684528	9.88819	10.158817	10.104119	10.212754	9.351663
Abhd14b	11.443257	12.167937	12.088973	12.1999655	11.800866	11.578335	11.771459
RGD1560152	10.882908	10.526912	9.757042	9.572171	9.377539	9.809589	9.83742
RGD735175	11.2434	10.908784	11.323951	11.159813	11.327601	11.427367	11.557911
Tacstd2	8.069644	10.26971	9.039388	6.816933	9.460381	7.257314	8.705965
Commd10	10.37628	9.9988575	9.286635	9.508447	9.391204	9.472036	9.427928
Col4a5	11.755449	12.383461	12.30175	11.821748	12.073131	12.11166	12.360521
Mrpl50	9.453019	9.31025	9.643612	10.4839	9.831947	8.820506	9.474103
Gtl6	9.262166	9.921912	9.840736	9.434129	9.673817	10.06577	10.055383
Zc3hc1	9.311557	8.780194	8.607805	9.088509	8.915908	9.110211	8.810532
Nnt_mapped	11.901207	12.889825	12.716577	12.315371	12.277062	12.34898	12.547824
LOC500877	10.009089	10.817219	10.719283	10.382881	10.242688	10.736457	10.698848
Rhoc	13.031257	12.165473	11.49371	12.192549	11.937947	11.862636	11.652948
Ak3l1	12.750879	13.276391	13.372789	13.172053	13.178038	13.341986	13.047007
Tubb2	13.021059	12.675499	13.084661	13.4458885	13.079144	13.48914	13.3147135
RGD1307672	9.906462	10.015876	9.391464	9.554238	9.548842	9.704161	9.714136
Chordc1	10.83039	10.532732	10.622905	10.699368	10.591788	10.970051	10.916827
Kars	9.750776	9.767663	9.600496	9.901501	9.964378	10.486959	8.115055
Bcl2l13	8.530309	8.364939	8.56168	8.451986	8.529965	8.865313	9.020368
Ppil3	9.96958	9.232612	8.724106	9.405085	9.265668	9.243414	8.847153
Pex5	10.685576	10.715327	10.352603	10.527247	10.565463	11.207627	11.376365
Triobp	10.241758	10.379381	10.267085	10.119812	10.23102	10.801312	10.504236
Cept1	10.555312	11.400784	10.930281	10.600474	10.599447	10.575584	10.212232
RGD1306819	9.721597	8.923131	8.644309	8.331052	8.298453	8.994904	8.890641
RGD1565814	10.77216	10.485198	10.139566	9.814384	9.475902	10.343878	10.151408
Anapc4	9.849563	9.962175	10.052079	10.128313	10.181642	10.204772	8.717355
Wbp11	8.531032	8.234649	8.354436	8.004483	7.964683	9.118904	9.072668
RGD1305721	11.07481	10.712614	10.451618	11.0122795	10.657572	11.340277	10.769566
Za20d3	12.317942	12.45313	11.556901	11.869992	11.977894	12.401424	12.457064
Dpy19l1	8.726981	9.309595	9.2639885	9.304888	9.091595	8.497842	8.908002
Chn2	8.643556	9.385149	9.63584	9.093872	9.221711	8.974361	9.581611
Ulk2	8.258727	8.427524	8.599177	7.6078806	7.8158245	8.641816	8.637744
Slc25a30	12.383461	12.818183	13.10113	12.354811	12.864234	13.147626	13.423869
Med25	10.470601	11.2555	10.970202	11.259371	11.3137865	10.643614	10.781704
Man1a	6.9837294	7.579496	8.085537	7.737451	8.527017	8.995581	8.456061
Arcn1	9.911851	8.957573	9.837441	9.698598	9.56939	9.823378	10.309609
Gclc	13.437369	14.049144	13.963036	13.708332	13.926747	14.536702	14.388875
Fbxo9	12.004564	12.207197	11.625477	11.982136	11.61492	11.266562	11.413053
Sirt7	10.827518	10.607885	10.524764	10.988874	10.731854	10.360878	10.536698
Ercc1	8.214287	8.173002	8.382365	8.16515	7.7582	8.551866	8.861193
Sostdc1	11.42451	12.621942	12.447031	11.705573	12.491198	12.580226	11.959945
Papss1	11.8935995	11.67402	11.079542	11.864504	11.680363	11.432711	11.183027
Lyplal1	11.016234	11.156073	10.53473	10.46202	10.114001	10.146496	10.4209585
Rom1	6.723853	7.3809276	7.055537	7.1160874	7.3487306	7.449808	5.712339
Mgll	12.227415	12.842923	12.939569	13.739376	13.638081	13.006255	12.2795105
Plod2	10.125133	10.90977	10.685888	9.734375	10.02015	9.985411	10.721582
Mtpn	11.501849	11.802487	11.945894	12.118625	12.253292	12.227535	12.229524
Tjp1	10.426552	11.064956	10.411064	10.685024	11.092739	11.032341	11.172517
RGD1564804	10.023375	9.378602	9.052884	9.0945425	9.180038	9.1514635	8.58586
LOC361420	8.170623	7.814348	7.5730085	7.7514033	7.6930327	8.068494	7.8101244
Hmg20b	9.72029	9.8087435	9.419876	9.7961035	9.633035	10.156473	10.085399
Egfl3	8.899761	8.99527	8.081426	8.576907	8.329076	8.658942	8.294509
Ppap2c	10.629499	11.135584	10.952631	11.248496	11.227973	11.193412	11.093622
Tex261	10.867281	10.106763	9.984922	10.419752	10.109722	9.853042	10.311872
Atp6v1a1	12.491079	12.991412	13.0626745	12.847334	12.573475	12.798272	12.991554
Cln6	13.171838	12.340404	12.395618	12.563378	12.002664	12.694145	12.395867
RGD1563250	12.00874	11.686453	11.315202	11.145037	10.552953	11.818158	9.483857
Alg12	8.670714	8.15533	7.8353715	8.201765	7.887513	7.720115	8.287637
Dusp11	10.545249	10.036469	9.595401	0.58560354	0.34618545	10.277343	8.795018
RGD1310257	5.8834486	6.7478623	6.920991	7.1907287	6.6563964	6.796215	6.4162416
LOC304396	8.02123	8.384482	8.186777	8.465294	8.386378	8.222587	8.420401
Bloc1s2	10.935998	9.881174	9.770666	10.212215	10.725419	10.3408	10.168585
Arih2	8.012791	8.839784	8.591302	8.630692	8.967502	8.8219185	8.636293
RGD1305133	9.584558	9.903782	9.897517	9.588912	9.6226845	10.323237	9.001887
LOC498750	10.640823	11.490699	11.495108	11.08624	11.455495	11.47856	11.980333
Atp13a1	10.344469	10.49161	10.291689	10.596205	10.583272	10.103403	10.495306
Aqr	9.057585	8.91352	8.803327	8.422456	8.6060095	9.153459	9.211778
LOC366524	8.665704	9.181072	9.275676	9.119202	9.147457	9.730914	9.49166
Tdp1	7.7306523	8.118955	8.064842	8.297385	7.712685	8.22023	7.977301
Postn	6.5017476	6.8310046	0.17137113	5.511437	5.0479765	6.918882	6.156515
