Reporter Identifier	T00247073 normalised intensity	T00247073 quality flag
GE1107824	3.103	GOOD
GE1107837	2.144	GOOD
GE1107840	1.416	GOOD
GE1107841	0.199	EMPTY
GE1107845	4.701	GOOD
GE1107854	3.916	GOOD
GE1107856	14.331	GOOD
GE1107862	0.191	EMPTY
GE1107889	20.377	GOOD
GE1107894	0.18	EMPTY
GE1107897	0.148	EMPTY
GE1107908	1.958	GOOD
GE1107927	4.125	GOOD
GE1107928	0.2	EMPTY
GE1107949	2.549	GOOD
GE1107951	0.339	EMPTY
GE1107965	1.15	GOOD
GE1107968	1.363	GOOD
GE1107992	0.707	GOOD
GE1107998	0.477	EMPTY
GE1108004	0.265	EMPTY
GE1108011	0.223	EMPTY
GE1108023	18.949	GOOD
GE1108029	0.097	EMPTY
GE1108034	0.217	EMPTY
GE1108042	1.016	GOOD
GE1108046	1.055	GOOD
GE1108050	0.365	EMPTY
GE1108054	0.049	EMPTY
GE1108081	0.291	EMPTY
GE1108082	13.936	GOOD
GE1108086	7.295	GOOD
GE1108089	0.02	EMPTY
GE1108092	-0.065	NEGATIVE
GE1108108	0.254	EMPTY
GE1108122	0.372	EMPTY
GE1108126	0.247	EMPTY
GE1108130	1.246	GOOD
GE1108134	2.926	GOOD
GE1108138	0.049	EMPTY
GE1108149	0.229	EMPTY
GE1108152	3.981	GOOD
GE1108154	3.467	GOOD
GE1108165	3.04	GOOD
GE1108183	1.871	GOOD
GE1108185	1.101	GOOD
GE1108187	1.039	GOOD
GE1108195	3.125	GOOD
GE1108199	41.063	GOOD
GE1108207	78.442	GOOD
GE1108210	1.292	GOOD
GE1108215	0.303	EMPTY
GE1108216	0.011	EMPTY
GE1108224	0.195	EMPTY
GE1108243	0.384	EMPTY
GE1108245	0.08	EMPTY
GE1108246	-0.041	NEGATIVE
GE1108252	6.237	GOOD
GE1108292	11.452	GOOD
GE1108316	0.452	EMPTY
GE1108321	0.123	EMPTY
GE1108322	12.972	GOOD
GE1108331	0.175	EMPTY
GE1108332	0.123	EMPTY
GE1108336	0.219	EMPTY
GE1108339	19.904	GOOD
GE1108359	0.914	GOOD
GE1108376	0.21	EMPTY
GE1108395	3.326	GOOD
GE1108396	1.149	GOOD
GE1108410	19.516	GOOD
GE1108413	0.22	EMPTY
GE1108418	0.577	GOOD
GE1108421	0.643	GOOD
GE1108424	0.235	EMPTY
GE1108468	5.033	GOOD
GE1108472	3.465	GOOD
GE1108484	2.852	GOOD
GE1108493	-0.041	NEGATIVE
GE1108496	0.173	EMPTY
GE1108499	1.315	GOOD
GE1108516	5.58	GOOD
GE1108519	3.096	GOOD
GE1108525	0.427	EMPTY
GE1108535	79.724	GOOD
GE1108539	28.834	GOOD
GE1108540	2.465	GOOD
GE1108547	3.155	GOOD
GE1108554	4.112	GOOD
GE1108574	0.632	GOOD
GE1108586	0.259	EMPTY
GE1108589	1.412	GOOD
GE1108593	1.25	GOOD
GE1108603	1.516	GOOD
GE1108621	0.338	EMPTY
GE1108627	0.096	EMPTY
GE1108631	0.076	EMPTY
GE1108634	0.357	EMPTY
GE1108646	1.239	GOOD
GE1108648	0.444	EMPTY
GE1108656	4.188	GOOD
GE1108671	9.418	GOOD
GE1108676	0.109	EMPTY
GE1108694	0.106	EMPTY
GE1108695	0.202	EMPTY
GE1108703	53.114	GOOD
GE1108705	6.583	GOOD
GE1108708	12.601	GOOD
GE1108711	1.211	GOOD
GE1108726	0.329	EMPTY
GE1108735	0.652	GOOD
GE1108738	35.415	GOOD
GE1108758	0.735	GOOD
GE1108771	9.789	GOOD
GE1108772	0.069	EMPTY
GE1108780	0.041	EMPTY
GE1108822	0.126	EMPTY
GE1108825	1.723	GOOD
GE1108829	23.439	GOOD
GE1108839	0.295	EMPTY
GE1108844	0.44	EMPTY
GE1108863	0.221	EMPTY
GE1108865	1.369	GOOD
GE1108868	0.736	GOOD
GE1108883	3.481	GOOD
GE1108892	0.542	GOOD
GE1108899	50.314	GOOD
GE1108906	0.65	GOOD
GE1108921	0.055	EMPTY
GE1108930	0.132	EMPTY
GE1108954	0.585	GOOD
GE1108961	0.402	EMPTY
GE1108969	22.715	GOOD
GE1108984	0.176	EMPTY
GE1108988	0.2	EMPTY
GE1108992	0.114	EMPTY
GE1108999	2.14	GOOD
GE1109003	0.775	GOOD
GE1109007	0.112	EMPTY
GE1109015	0.265	EMPTY
GE1109025	0.273	EMPTY
GE1109030	7.375	GOOD
GE1109042	0.288	EMPTY
GE1109047	0.412	EMPTY
GE1109054	2.572	GOOD
GE1109058	89.189	GOOD
GE1109064	9.874	GOOD
GE1109074	0.63	GOOD
GE1109083	0.079	EMPTY
GE1109084	0.219	EMPTY
GE1109089	0.048	EMPTY
GE1109107	0.281	EMPTY
GE1109111	10.255	GOOD
GE1109116	19.522	GOOD
GE1109125	0.295	EMPTY
GE1109139	0.098	EMPTY
GE1109151	0.216	EMPTY
GE1109157	0.093	EMPTY
GE1109161	2.673	GOOD
GE1109162	0.285	EMPTY
GE1109170	1.45	GOOD
GE1109171	0.073	EMPTY
GE1109174	4.596	GOOD
GE1109176	0.225	EMPTY
GE1109181	0.202	EMPTY
GE1109199	0.276	EMPTY
GE1109203	0.25	EMPTY
GE1109206	2.09	GOOD
GE1109217	0.854	GOOD
GE1109224	4.118	GOOD
GE1109242	0.065	EMPTY
GE1109243	0.635	GOOD
GE1109245	0.826	GOOD
GE1109256	0.142	EMPTY
GE1109265	12.872	GOOD
GE1109285	4.628	GOOD
GE1109303	0.318	EMPTY
GE1109310	0.125	EMPTY
GE1109314	0.061	EMPTY
GE1109320	7.359	GOOD
GE1109338	0.056	EMPTY
GE1109340	0.21	EMPTY
GE1109341	0.957	GOOD
GE1109345	18.92	GOOD
GE1109356	0.368	EMPTY
GE1109361	0.198	EMPTY
GE1109362	0.116	EMPTY
GE1109374	4.843	GOOD
GE1109408	3.651	GOOD
GE1109411	4.537	GOOD
GE1109414	0.138	EMPTY
GE1109415	2.655	GOOD
GE1109448	0.153	EMPTY
GE1109458	0.722	GOOD
GE1109461	1.809	GOOD
GE1109463	-0.002	NEGATIVE
GE1109470	0.165	EMPTY
GE1109494	0.177	EMPTY
GE1109500	0.279	EMPTY
GE1109507	0.858	GOOD
GE1109515	1.256	GOOD
GE1109520	0.213	EMPTY
GE1109524	1.85	GOOD
GE1109545	1.003	GOOD
GE1109546	9.084	GOOD
GE1109554	1.679	GOOD
GE1109563	1.064	GOOD
GE1109565	0.381	EMPTY
GE1109570	25.045	GOOD
GE1109586	7.777	GOOD
GE1109587	0.194	EMPTY
GE1109605	2.726	GOOD
GE1109610	0.486	EMPTY
GE1109618	1.476	GOOD
GE1109619	3.438	GOOD
GE1109626	3.162	GOOD
GE1109642	0.259	EMPTY
GE1109647	0.367	EMPTY
GE1109648	0.279	EMPTY
GE1109652	0.962	GOOD
GE1109657	0.264	EMPTY
GE1109660	1.037	GOOD
GE1109673	2.619	GOOD
GE1109675	0.371	EMPTY
GE1109682	0.766	GOOD
GE1109686	0.382	EMPTY
GE1109689	0.204	EMPTY
GE1109690	0.103	EMPTY
GE1109697	30.625	GOOD
GE1109706	0.2	EMPTY
GE1109749	0.201	EMPTY
GE1109764	16.019	GOOD
GE1109775	0.863	GOOD
GE1109779	2.313	GOOD
GE1109782	1.6	GOOD
GE1109807	0.092	EMPTY
GE1109819	0.157	EMPTY
GE1109829	0.261	EMPTY
GE1109834	0.208	EMPTY
GE1109844	0.716	GOOD
GE1109848	26.05	GOOD
GE1109864	0.153	EMPTY
GE1109868	0.927	GOOD
GE1109872	0.199	EMPTY
GE1109875	0.158	EMPTY
GE1109890	3.512	GOOD
GE1109891	0.036	EMPTY
GE1109893	1.682	GOOD
GE1109894	1.252	GOOD
GE1109899	0.153	EMPTY
GE1109932	5.371	GOOD
GE1109939	1.278	GOOD
GE1109952	0.251	EMPTY
GE1109956	0.147	EMPTY
GE1109957	0.472	EMPTY
GE1109967	1.18	GOOD
GE1109969	26.886	GOOD
GE1109970	0.906	GOOD
GE1109971	0.388	EMPTY
GE1110003	1	GOOD
GE1110007	0.225	EMPTY
GE1110010	0.235	EMPTY
GE1110019	0.368	EMPTY
GE1110039	0.636	GOOD
GE1110047	0.969	GOOD
GE1110055	0.629	GOOD
GE1110078	5.21	GOOD
GE1110084	0.205	EMPTY
GE1110085	0.125	EMPTY
GE1110100	0.086	EMPTY
GE1110105	1.042	GOOD
GE1110111	0.174	EMPTY
GE1110113	0.169	EMPTY
GE1110123	0.146	EMPTY
GE1110126	0.186	EMPTY
GE1110148	0.38	EMPTY
GE1110157	2.331	GOOD
GE1110163	2.266	GOOD
GE1110164	59.284	GOOD
GE1110171	0.09	EMPTY
GE1110190	0.117	EMPTY
GE1110196	0.179	EMPTY
GE1110199	1.144	GOOD
GE1110211	0.104	EMPTY
GE1110221	0.225	EMPTY
GE1110228	0.145	EMPTY
GE1110236	0.059	EMPTY
GE1110250	24.9	GOOD
GE1110255	0.037	EMPTY
GE1110267	2.295	GOOD
GE1110280	4.256	GOOD
GE1110294	0.166	EMPTY
GE1110309	0.202	EMPTY
GE1110314	2.894	GOOD
GE1110324	0.05	EMPTY
GE1110325	0.118	EMPTY
GE1110338	1.114	GOOD
GE1110350	0.369	EMPTY
GE1110365	0.982	GOOD
GE1110366	0.769	GOOD
GE1110367	12.2	GOOD
GE1110368	0.218	EMPTY
GE1110377	0.18	EMPTY
GE1110389	6.201	GOOD
GE1110391	0.07	EMPTY
GE1110395	0.14	EMPTY
GE1110396	0.477	EMPTY
GE1110406	4.844	GOOD
GE1110416	0.091	EMPTY
GE1110428	0.055	EMPTY
GE1110432	0.204	EMPTY
GE1110461	0.047	EMPTY
GE1110463	0.621	GOOD
GE1110498	0.24	EMPTY
GE1110499	5.456	GOOD
GE1110504	0.079	EMPTY
GE1110517	11.625	GOOD
GE1110518	0.075	EMPTY
GE1110521	10.302	GOOD
GE1110536	0.443	EMPTY
GE1110551	0.287	EMPTY
GE1110562	1.593	GOOD
GE1110566	0.965	GOOD
GE1110576	NA	MSR
GE1110581	0.024	EMPTY
GE1110591	0.138	EMPTY
GE1110612	2.802	GOOD
GE1110615	1.893	GOOD
GE1110632	3.197	GOOD
GE1110635	15.889	GOOD
GE1110637	1.712	GOOD
GE1110643	0.776	GOOD
GE1110646	0.229	EMPTY
GE1110663	18.713	GOOD
GE1110678	1.575	GOOD
GE1110684	0.116	EMPTY
GE1110686	0.174	EMPTY
GE1110707	10.963	GOOD
GE1110721	1.637	POOR
GE1110723	-0.016	NEGATIVE
GE1110728	0.802	GOOD
GE1110737	0.215	EMPTY
GE1110740	0.14	EMPTY
GE1110742	7.51	GOOD
GE1110747	0.76	GOOD
GE1110766	3.409	GOOD
GE1110775	5.339	GOOD
GE1110788	0.44	EMPTY
GE1110790	1.631	GOOD
GE1110796	2.751	GOOD
GE1110797	0.075	EMPTY
GE1110800	2.619	GOOD
GE1110807	0.313	EMPTY
GE1110812	31.295	GOOD
GE1110831	0.992	GOOD
GE1110832	1.543	GOOD
GE1110840	0.164	EMPTY
GE1110844	0.147	EMPTY
GE1110861	3.039	GOOD
GE1110876	32.769	GOOD
GE1110877	0.254	EMPTY
GE1110889	5.41	GOOD
GE1110890	0.781	GOOD
GE1110899	11.082	GOOD
GE1110901	1.805	GOOD
GE1110911	2.889	GOOD
GE1110912	0.089	EMPTY
GE1110925	0.157	EMPTY
GE1110926	0.159	EMPTY
GE1110929	8.959	GOOD
GE1110940	0.276	EMPTY
GE1110942	0.28	EMPTY
GE1110943	0.844	GOOD
GE1110950	3.053	GOOD
GE1110998	2.102	GOOD
GE1110999	0.389	EMPTY
GE1111000	4.079	GOOD
GE1111003	1.499	GOOD
GE1111005	3.489	GOOD
GE1111012	25.442	GOOD
GE1111041	0.245	EMPTY
GE1111072	1.805	GOOD
GE1111085	6.072	GOOD
GE1111087	0.114	EMPTY
GE1111091	0.223	EMPTY
GE1111115	0.321	EMPTY
GE1111128	0.873	GOOD
GE1111140	0.79	GOOD
GE1111145	0.869	GOOD
GE1111155	0.211	EMPTY
GE1111161	0.281	EMPTY
GE1111163	4.282	GOOD
GE1111170	1.122	GOOD
GE1111176	0.546	EMPTY
GE1111180	0.288	EMPTY
GE1111184	0.246	EMPTY
GE1111203	1.124	GOOD
GE1111210	5.989	GOOD
GE1111218	57.519	GOOD
GE1111228	0.53	EMPTY
GE1111232	0.247	EMPTY
GE1111246	23.2	GOOD
GE1111249	0.192	EMPTY
GE1111270	0.251	EMPTY
GE1111289	0.424	EMPTY
GE1111291	2.468	GOOD
GE1111303	5.909	GOOD
GE1111309	0.155	EMPTY
GE1111311	0.17	EMPTY
GE1111320	11.943	GOOD
GE1111325	0.264	EMPTY
GE1111363	0.147	EMPTY
GE1111369	8.647	GOOD
GE1111383	0.134	EMPTY
GE1111388	0.88	GOOD
GE1111398	2.167	GOOD
GE1111401	18.178	GOOD
GE1111407	0.178	EMPTY
GE1111413	0.701	GOOD
GE1111439	0.214	EMPTY
GE1111445	58.073	GOOD
GE1111447	0.144	EMPTY
GE1111448	4.067	GOOD
GE1111459	6.337	GOOD
GE1111462	8.837	GOOD
GE1111468	0.207	EMPTY
GE1111476	35.307	GOOD
GE1111495	0.96	GOOD
GE1111509	3.406	GOOD
GE1111510	1.451	GOOD
GE1111530	2.535	GOOD
GE1111533	0.734	GOOD
GE1111546	0.111	EMPTY
GE1111552	7.126	GOOD
GE1111555	20.143	GOOD
GE1111567	0.242	EMPTY
GE1111574	1.87	POOR
GE1111582	1.454	GOOD
GE1111592	2.5	GOOD
GE1111604	4.955	GOOD
GE1111626	0.729	GOOD
GE1111636	3.65	GOOD
GE1111643	92.543	GOOD
GE1111646	7.475	GOOD
GE1111662	0.69	GOOD
GE1111667	-0.083	NEGATIVE
GE1111671	0.138	EMPTY
GE1111685	0.008	EMPTY
GE1111692	0.549	GOOD
GE1111696	0.387	EMPTY
GE1111705	10.312	GOOD
GE1111708	0.338	EMPTY
GE1111716	1.044	GOOD
GE1111743	0.274	EMPTY
GE1111758	0.822	GOOD
GE1111760	0.151	EMPTY
GE1111770	58.667	GOOD
GE1111774	0.148	EMPTY
GE1111783	1.296	GOOD
GE1111786	0.454	EMPTY
GE1111795	2.793	GOOD
GE1111796	6.963	GOOD
GE1111817	4.099	GOOD
GE1111823	0.711	GOOD
GE1111830	0.58	GOOD
GE1111831	0.133	EMPTY
GE1111839	2.092	GOOD
GE1111849	2.568	GOOD
GE1111852	0.361	EMPTY
GE1111853	0.314	EMPTY
GE1111854	0.245	EMPTY
GE1111869	1.368	GOOD
GE1111870	0.925	GOOD
GE1111877	6.329	GOOD
GE1111895	10.811	GOOD
GE1111902	0.166	EMPTY
GE1111908	12.132	GOOD
GE1111927	1.394	GOOD
GE1111931	0.328	EMPTY
GE1111938	4.559	GOOD
GE1111944	0.055	EMPTY
GE1111946	2.818	GOOD
GE1111948	0.52	EMPTY
GE1111955	0.109	EMPTY
GE1111959	0.658	GOOD
GE1111966	0.118	EMPTY
GE1111968	0.057	EMPTY
GE1111989	0.444	EMPTY
GE1111996	0.211	EMPTY
GE1111997	2.61	GOOD
GE1112009	0.158	EMPTY
GE1112027	0.138	EMPTY
GE1112033	0.051	EMPTY
GE1112034	9.623	GOOD
GE1112035	0.28	EMPTY
GE1112045	4.331	GOOD
GE1112048	0.175	EMPTY
GE1112066	0.003	EMPTY
GE1112067	9.646	GOOD
GE1112080	1.381	GOOD
GE1112083	3.916	GOOD
GE1112092	0.09	EMPTY
GE1112093	1.419	GOOD
GE1112102	15.411	GOOD
GE1112133	7.939	GOOD
GE1112135	0.071	EMPTY
GE1112143	0.589	GOOD
GE1112146	0.319	EMPTY
GE1112162	3.566	GOOD
GE1112178	0.948	GOOD
GE1112184	0.18	EMPTY
GE1112193	1.791	GOOD
GE1112206	0.144	EMPTY
GE1112212	0.052	EMPTY
GE1112219	0.015	EMPTY
GE1112227	0.151	EMPTY
GE1112232	1.36	GOOD
GE1112233	0.178	EMPTY
GE1112235	0.293	EMPTY
GE1112253	0.615	GOOD
GE1112254	0.169	EMPTY
GE1112255	0.113	EMPTY
GE1112256	0.121	EMPTY
GE1112264	0.215	EMPTY
GE1112268	2.121	GOOD
GE1112269	3.241	GOOD
GE1112279	0.25	EMPTY
GE1112288	0.329	EMPTY
GE1112289	0.153	EMPTY
GE1112290	5.897	GOOD
GE1112291	1.333	GOOD
GE1112295	0.578	GOOD
GE1112296	1.799	GOOD
GE1112298	26.01	GOOD
GE1112304	0.352	EMPTY
GE1112307	0.599	GOOD
GE1112309	0.641	GOOD
GE1112311	0.128	EMPTY
GE1112315	0.089	EMPTY
GE1112316	0.148	EMPTY
GE1112355	0.091	EMPTY
GE1112364	4.498	GOOD
GE1112382	0.176	EMPTY
GE1112384	0.334	EMPTY
GE1112399	12.018	GOOD
GE1112425	1.359	GOOD
GE1112432	2.408	GOOD
GE1112441	7.751	GOOD
GE1112444	2.041	GOOD
GE1112457	0.288	EMPTY
GE1112473	4.983	GOOD
GE1112474	0.14	EMPTY
GE1112482	9.585	GOOD
GE1112488	0.435	EMPTY
GE1112499	1.634	GOOD
GE1112506	0.192	EMPTY
GE1112541	0.889	GOOD
GE1112562	2.071	GOOD
GE1112564	0.475	EMPTY
GE1112587	0.346	EMPTY
GE1112588	0.23	EMPTY
GE1112594	0.27	EMPTY
GE1112607	0.878	GOOD
GE1112613	0.162	EMPTY
GE1112614	1.15	GOOD
GE1112622	0.585	GOOD
GE1112639	4.86	GOOD
GE1112644	1.512	GOOD
GE1112645	6.544	GOOD
GE1112670	0.807	GOOD
GE1112674	1.19	GOOD
GE1112676	0.274	EMPTY
GE1112680	7.106	GOOD
GE1112693	0.109	EMPTY
GE1112703	0.375	EMPTY
GE1112706	0.168	EMPTY
GE1112707	0.469	EMPTY
GE1112708	13.17	GOOD
GE1112712	1.616	GOOD
GE1112713	0.002	EMPTY
GE1112726	0.147	EMPTY
GE1112727	0.109	EMPTY
GE1112738	0.124	EMPTY
GE1112740	6.511	GOOD
GE1112750	0.079	EMPTY
GE1112751	0.408	EMPTY
GE1112753	0.321	EMPTY
GE1112762	2.517	GOOD
GE1112765	0.178	EMPTY
GE1112768	0.112	EMPTY
GE1112770	0.364	EMPTY
GE1112783	-0.006	NEGATIVE
GE1112800	1.569	GOOD
GE1112815	0.223	EMPTY
GE1112818	0.103	EMPTY
GE1112846	0.685	GOOD
GE1112868	0.234	EMPTY
GE1112875	1.832	GOOD
GE1112876	0.635	GOOD
GE1112906	0.112	EMPTY
GE1112918	4.208	GOOD
GE1112922	0.126	EMPTY
GE1112929	0.201	EMPTY
GE1112950	2.714	GOOD
GE1112970	0.525	GOOD
GE1112991	0.677	GOOD
GE1112994	3.081	GOOD
GE1113006	1.907	GOOD
GE1113008	1.933	GOOD
GE1113015	0.15	EMPTY
GE1113024	0.078	EMPTY
GE1113034	0.582	GOOD
GE1113037	0.661	GOOD
GE1113039	0.478	EMPTY
GE1113059	0.393	EMPTY
GE1113063	1.137	GOOD
GE1113076	1.228	GOOD
GE1113086	1.704	POOR
GE1113092	0.362	EMPTY
GE1113105	0.202	EMPTY
GE1113106	0.112	EMPTY
GE1113113	0.126	EMPTY
GE1113133	0.223	EMPTY
GE1113142	0.041	EMPTY
GE1113156	1.018	GOOD
GE1113161	4.122	GOOD
GE1113163	1.988	GOOD
GE1113165	13.195	GOOD
GE1113167	0.267	EMPTY
GE1113182	5.955	GOOD
GE1113210	4.242	GOOD
GE1113213	0.632	GOOD
GE1113214	0.261	EMPTY
GE1113229	0.342	EMPTY
GE1113239	32.987	GOOD
GE1113243	1.302	GOOD
GE1113244	0.248	EMPTY
GE1113252	1.199	GOOD
GE1113256	NA	MSR
GE1113260	9.363	GOOD
GE1113273	0.537	EMPTY
GE1113283	0.141	EMPTY
GE1113295	0.154	EMPTY
GE1113298	11.447	GOOD
GE1113309	5.498	GOOD
GE1113325	0.718	GOOD
GE1113330	0.492	EMPTY
GE1113334	2.702	GOOD
GE1113346	0.299	EMPTY
GE1113352	0.915	GOOD
GE1113354	24.469	GOOD
GE1113355	8.431	GOOD
GE1113356	1.121	GOOD
GE1113364	2.395	GOOD
GE1113369	NA	MSR
GE1113381	0.412	EMPTY
GE1113383	2.596	GOOD
GE1113384	0.873	GOOD
GE1113416	0.258	EMPTY
GE1113441	0.312	EMPTY
GE1113452	126.38	GOOD
GE1113463	2.664	GOOD
GE1113491	3.698	GOOD
GE1113500	24.843	GOOD
GE1113505	0.273	EMPTY
GE1113507	1.11	GOOD
GE1113524	0.214	EMPTY
GE1113530	NA	MSR
GE1113534	3.806	GOOD
GE1113546	4.247	GOOD
GE1113551	0.015	EMPTY
GE1113562	0.249	EMPTY
GE1113583	0.099	EMPTY
GE1113592	26.144	GOOD
GE1113602	3.431	GOOD
GE1113603	0.18	EMPTY
GE1113607	1.046	POOR
GE1113624	13.962	GOOD
GE1113631	0.133	EMPTY
GE1113632	0.167	EMPTY
GE1113636	1.477	GOOD
GE1113642	61.888	GOOD
GE1113652	4.776	GOOD
GE1113659	52.727	GOOD
GE1113665	0.401	EMPTY
GE1113673	78.002	GOOD
GE1113675	5.843	GOOD
GE1113683	0.188	EMPTY
GE1113687	0.621	GOOD
GE1113692	0.454	EMPTY
GE1113705	0.103	EMPTY
GE1113709	3.767	GOOD
GE1113723	0.832	GOOD
GE1113730	12.327	GOOD
GE1113742	18.133	GOOD
GE1113744	0.448	EMPTY
GE1113748	6.19	GOOD
GE1113757	30.724	GOOD
GE1113769	1.389	GOOD
GE1113770	0.054	EMPTY
GE1113775	0.897	GOOD
GE1113788	0.324	EMPTY
GE1113794	0.486	EMPTY
GE1113795	0.33	EMPTY
GE1113818	5.716	GOOD
GE1113823	5.152	GOOD
GE1113826	7.659	GOOD
GE1113843	0.527	EMPTY
GE1113845	0.313	EMPTY
GE1113861	1.256	GOOD
GE1113868	22.401	GOOD
GE1113876	0.163	EMPTY
GE1113892	6.818	GOOD
GE1113909	0.551	GOOD
GE1113929	0.658	GOOD
GE1113935	12.559	GOOD
GE1113938	0.164	EMPTY
GE1113956	-0.036	NEGATIVE
GE1113960	16.746	GOOD
GE1113982	0.271	EMPTY
GE1114027	0.885	GOOD
GE1114032	1.267	GOOD
GE1114041	15.983	GOOD
GE1114043	62.402	GOOD
GE1114047	0.855	GOOD
GE1114063	0.096	EMPTY
GE1114080	1.108	GOOD
GE1114085	0.07	EMPTY
GE1114089	0.32	EMPTY
GE1114090	2.734	GOOD
GE1114094	0.095	EMPTY
GE1114103	0.221	EMPTY
GE1114104	0.879	GOOD
GE1114110	1.419	GOOD
GE1114123	0.149	EMPTY
GE1114125	1.31	GOOD
GE1114132	14.653	GOOD
GE1114134	0.867	GOOD
GE1114141	0.291	EMPTY
GE1114151	0.463	EMPTY
GE1114152	17.217	GOOD
GE1114182	0.041	EMPTY
GE1114203	0.448	EMPTY
GE1114205	0.094	EMPTY
GE1114227	0.389	EMPTY
GE1114232	0.76	GOOD
GE1114244	75.2	GOOD
GE1114249	1.369	GOOD
GE1114250	-0.038	NEGATIVE
GE1114254	0.553	GOOD
GE1114262	-0.089	NEGATIVE
GE1114264	9.402	GOOD
GE1114266	4.443	GOOD
GE1114268	5.184	GOOD
GE1114275	0.117	EMPTY
GE1114290	0.531	EMPTY
GE1114308	0.464	EMPTY
GE1114311	0.119	EMPTY
GE1114313	1.779	GOOD
GE1114316	0.175	EMPTY
GE1114318	0.475	EMPTY
GE1114328	0.124	EMPTY
GE1114335	-0.001	NEGATIVE
GE1114357	1.058	GOOD
GE1114359	0.205	EMPTY
GE1114363	0.045	EMPTY
GE1114384	1.58	GOOD
GE1114388	0.189	EMPTY
GE1114402	5.356	GOOD
GE1114416	0.225	EMPTY
GE1114420	0.314	EMPTY
GE1114443	0.117	EMPTY
GE1114449	7.642	GOOD
GE1114477	3.163	GOOD
GE1114478	0.673	GOOD
GE1114488	0.549	EMPTY
GE1114490	0.107	EMPTY
GE1114492	3.568	GOOD
GE1114494	0.058	EMPTY
GE1114517	0.504	EMPTY
GE1114524	4.499	GOOD
GE1114525	1.942	GOOD
GE1114532	0.219	EMPTY
GE1114537	0.498	EMPTY
GE1114538	2.573	GOOD
GE1114541	0.515	GOOD
GE1114561	0.203	EMPTY
GE1114563	0.195	EMPTY
GE1114569	0.196	EMPTY
GE1114582	0.237	EMPTY
GE1114588	5.179	GOOD
GE1114612	0.415	EMPTY
GE1114613	6.438	GOOD
GE1114619	0.154	EMPTY
GE1114639	0.238	EMPTY
GE1114643	0.58	GOOD
GE1114644	0.165	EMPTY
GE1114670	1.485	GOOD
GE1114671	7.681	GOOD
GE1114672	0.518	GOOD
GE1114687	0.26	EMPTY
GE1114692	0.476	EMPTY
GE1114698	0.229	EMPTY
GE1114709	0.37	EMPTY
GE1114714	3.626	GOOD
GE1114718	0.135	EMPTY
GE1114729	12.169	GOOD
GE1114736	29.544	GOOD
GE1114755	36.002	GOOD
GE1114763	0.598	GOOD
GE1114773	1.57	GOOD
GE1114779	0.134	EMPTY
GE1114787	0.066	EMPTY
GE1114789	0.278	EMPTY
GE1114792	1.434	GOOD
GE1114793	0.218	EMPTY
GE1114806	8.033	GOOD
GE1114808	0.063	EMPTY
GE1114810	0.184	EMPTY
GE1114826	0.214	EMPTY
GE1114857	0.891	GOOD
GE1114867	9.821	GOOD
GE1114869	0.169	EMPTY
GE1114870	0.931	GOOD
GE1114874	0.368	EMPTY
GE1114883	0.241	EMPTY
GE1114892	0.144	EMPTY
GE1114899	38.264	GOOD
GE1114925	0.053	EMPTY
GE1114931	82.923	GOOD
GE1114935	1.191	GOOD
GE1114966	0.443	EMPTY
GE1114970	0.805	GOOD
GE1114972	0.294	EMPTY
GE1114981	0.16	EMPTY
GE1114984	0.967	GOOD
GE1115006	0.255	EMPTY
GE1115008	0.198	EMPTY
GE1115012	0.708	GOOD
GE1115026	0.218	EMPTY
GE1115027	0.107	EMPTY
GE1115033	3.699	GOOD
GE1115045	4.652	GOOD
GE1115052	0.95	GOOD
GE1115063	0.107	EMPTY
GE1115072	0.118	EMPTY
GE1115079	0.885	GOOD
GE1115080	0.181	EMPTY
GE1115081	0.078	EMPTY
GE1115109	3.69	GOOD
GE1115118	0.197	EMPTY
GE1115120	4.928	GOOD
GE1115128	0.15	EMPTY
GE1115132	2.213	GOOD
GE1115142	0.133	EMPTY
GE1115145	6.52	GOOD
GE1115158	0.179	EMPTY
GE1115159	0.066	EMPTY
GE1115166	0.128	EMPTY
GE1115177	21.399	GOOD
GE1115181	0.403	EMPTY
GE1115186	16.81	GOOD
GE1115195	0.184	EMPTY
GE1115211	1.494	GOOD
GE1115213	0.169	EMPTY
GE1115224	0.169	EMPTY
GE1115232	0.09	EMPTY
GE1115248	0.053	EMPTY
GE1115254	1.18	GOOD
GE1115257	2.38	GOOD
GE1115283	0.077	EMPTY
GE1115287	11.508	GOOD
GE1115295	0.557	GOOD
GE1115306	0.853	GOOD
GE1115318	3.085	GOOD
GE1115321	-0.049	NEGATIVE
GE1115327	0.121	EMPTY
GE1115346	0.468	EMPTY
GE1115358	0.143	EMPTY
GE1115363	0.16	EMPTY
GE1115380	0.41	EMPTY
GE1115381	18.026	GOOD
GE1115384	0.07	EMPTY
GE1115401	22.546	GOOD
GE1115420	0.352	EMPTY
GE1115421	4.482	GOOD
GE1115439	2.155	GOOD
GE1115444	0.319	EMPTY
GE1115449	0.885	GOOD
GE1115460	0.255	EMPTY
GE1115472	18.88	GOOD
GE1115475	0.669	GOOD
GE1115484	2.037	GOOD
GE1115488	0.099	EMPTY
GE1115509	0.581	EMPTY
GE1115511	0.63	GOOD
GE1115517	3.291	GOOD
GE1115523	0.418	EMPTY
GE1115531	0.365	EMPTY
GE1115541	1.196	GOOD
GE1115566	0.15	EMPTY
