Reporter Identifier	T00247074 normalised intensity	T00247074 quality flag
GE1135010	4.489	GOOD
GE1135014	16.771	GOOD
GE1135027	0.319	EMPTY
GE1135034	0.019	EMPTY
GE1135036	0.161	EMPTY
GE1135041	1.824	GOOD
GE1135046	3.634	GOOD
GE1135049	0.036	EMPTY
GE1135061	14.834	GOOD
GE1135080	0.046	EMPTY
GE1135088	4.465	GOOD
GE1135100	0.027	EMPTY
GE1135105	0.857	GOOD
GE1135137	0.103	EMPTY
GE1135146	12.18	GOOD
GE1135147	0.714	GOOD
GE1135156	0.176	EMPTY
GE1135164	0.159	EMPTY
GE1135168	9.18	GOOD
GE1135173	0.738	GOOD
GE1135176	0.026	EMPTY
GE1135192	0.172	EMPTY
GE1135199	0.388	EMPTY
GE1135210	5.497	GOOD
GE1135219	2.624	GOOD
GE1135226	0.231	EMPTY
GE1135235	0.434	EMPTY
GE1135259	0.279	EMPTY
GE1135265	5.495	GOOD
GE1135274	2.392	GOOD
GE1135282	0.162	EMPTY
GE1135301	0.183	EMPTY
GE1135340	5.096	GOOD
GE1135341	5.326	GOOD
GE1135349	0.204	EMPTY
GE1135350	4.364	GOOD
GE1135352	0.164	EMPTY
GE1135378	0.081	EMPTY
GE1135382	15.722	GOOD
GE1135383	8.816	GOOD
GE1135387	0.487	EMPTY
GE1135388	2.436	GOOD
GE1135400	1.223	GOOD
GE1135411	0.961	GOOD
GE1135420	11.011	GOOD
GE1135426	0.542	GOOD
GE1135433	0.192	EMPTY
GE1135439	0.259	EMPTY
GE1135450	0.667	GOOD
GE1135460	0.237	EMPTY
GE1135476	27.626	GOOD
GE1135480	0.509	GOOD
GE1135489	8.552	GOOD
GE1135496	0.194	EMPTY
GE1135505	3.84	GOOD
GE1135511	0.234	EMPTY
GE1135519	3.244	GOOD
GE1135523	0.188	EMPTY
GE1135529	2.163	GOOD
GE1135539	0.311	EMPTY
GE1135559	0.074	EMPTY
GE1135564	0.47	GOOD
GE1135565	0.278	EMPTY
GE1135591	-0.002	NEGATIVE
GE1135593	0.891	GOOD
GE1135598	0.143	EMPTY
GE1135602	1.232	GOOD
GE1135606	0.788	GOOD
GE1135618	17.128	GOOD
GE1135623	0.19	EMPTY
GE1135628	3.806	GOOD
GE1135641	0.491	GOOD
GE1135643	0.115	EMPTY
GE1135666	1.564	GOOD
GE1135667	12.837	GOOD
GE1135671	0.778	GOOD
GE1135677	1.437	GOOD
GE1135688	43.07	GOOD
GE1135692	12.849	GOOD
GE1135710	3.48	GOOD
GE1135713	1.484	GOOD
GE1135716	9.914	GOOD
GE1135717	0.16	EMPTY
GE1135723	0.1	EMPTY
GE1135724	1.232	GOOD
GE1135732	6.141	GOOD
GE1135742	0.186	EMPTY
GE1135753	22.917	GOOD
GE1135762	1.395	GOOD
GE1135766	10.596	GOOD
GE1135774	0.137	EMPTY
GE1135776	24.819	GOOD
GE1135782	0.269	EMPTY
GE1135820	2.206	GOOD
GE1135821	8.192	GOOD
GE1135822	0.141	EMPTY
GE1135828	4.437	GOOD
GE1135830	0.154	EMPTY
GE1135844	4.179	GOOD
GE1135851	1.287	GOOD
GE1135852	15.88	GOOD
GE1135868	12.159	GOOD
GE1135872	0.092	EMPTY
GE1135883	2.093	GOOD
GE1135887	0.239	EMPTY
GE1135911	0.148	EMPTY
GE1135920	0.861	GOOD
GE1135929	0.201	EMPTY
GE1135934	3.386	GOOD
GE1135938	0.104	EMPTY
GE1135949	4.807	GOOD
GE1135961	0.307	EMPTY
GE1135972	7.04	GOOD
GE1135975	1.332	GOOD
GE1135976	0.118	EMPTY
GE1135990	0.071	EMPTY
GE1135993	3.033	GOOD
GE1135995	27.079	GOOD
GE1135997	0.106	EMPTY
GE1136021	5.022	GOOD
GE1136031	0.135	EMPTY
GE1136048	12.014	GOOD
GE1136052	0.032	EMPTY
GE1136053	0.868	GOOD
GE1136057	0.682	GOOD
GE1136084	0.256	EMPTY
GE1136097	0.084	EMPTY
GE1136098	NA	MSR
GE1136112	0.161	EMPTY
GE1136117	0.092	EMPTY
GE1136118	0.234	EMPTY
GE1136129	0.075	EMPTY
GE1136132	0.228	EMPTY
GE1136142	0.777	GOOD
GE1136155	0.896	GOOD
GE1136171	1.899	GOOD
GE1136184	17.273	GOOD
GE1136186	18.988	GOOD
GE1136197	0.175	EMPTY
GE1136211	0.421	EMPTY
GE1136214	2.419	GOOD
GE1136216	0.812	GOOD
GE1136229	0.083	EMPTY
GE1136234	4.008	GOOD
GE1136236	2.262	GOOD
GE1136262	4.731	GOOD
GE1136266	0.092	EMPTY
GE1136267	0.174	EMPTY
GE1136269	19.168	GOOD
GE1136280	0.942	GOOD
GE1136316	0.052	EMPTY
GE1136324	0.249	EMPTY
GE1136333	0.333	EMPTY
GE1136334	0.105	EMPTY
GE1136336	2.505	GOOD
GE1136374	16.336	GOOD
GE1136376	2.517	GOOD
GE1136392	0.738	GOOD
GE1136396	0.497	GOOD
GE1136397	0.213	EMPTY
GE1136405	1.253	GOOD
GE1136407	0.935	GOOD
GE1136423	0.183	EMPTY
GE1136429	1.432	GOOD
GE1136432	0.058	EMPTY
GE1136440	0.769	GOOD
GE1136441	2.388	GOOD
GE1136444	0.139	EMPTY
GE1136463	36.869	GOOD
GE1136475	1.01	GOOD
GE1136476	1.079	GOOD
GE1136485	5.166	GOOD
GE1136488	0.109	EMPTY
GE1136491	0.111	EMPTY
GE1136493	1.327	GOOD
GE1136504	1.55	GOOD
GE1136507	0.088	EMPTY
GE1136510	2.107	GOOD
GE1136511	2.731	GOOD
GE1136527	0.104	EMPTY
GE1136533	3.964	GOOD
GE1136538	0.525	GOOD
GE1136578	0.563	GOOD
GE1136585	0.507	GOOD
GE1136624	0.103	EMPTY
GE1136638	0.037	EMPTY
GE1136653	2.788	GOOD
GE1136663	4.161	GOOD
GE1136664	1.761	GOOD
GE1136668	0.132	EMPTY
GE1136673	1.514	GOOD
GE1136689	0.107	EMPTY
GE1136694	6.555	GOOD
GE1136698	0.168	EMPTY
GE1136718	-0.05	NEGATIVE
GE1136737	0.298	EMPTY
GE1136743	0.871	GOOD
GE1136752	0.178	EMPTY
GE1136761	0.101	EMPTY
GE1136798	16.064	GOOD
GE1136808	2.062	GOOD
GE1136818	0.299	EMPTY
GE1136821	0.154	EMPTY
GE1136824	0.104	EMPTY
GE1136832	4.039	GOOD
GE1136834	3.435	GOOD
GE1136838	12.04	GOOD
GE1136851	0.14	EMPTY
GE1136855	9.99	GOOD
GE1136861	0.174	EMPTY
GE1136865	7.064	GOOD
GE1136875	0.142	EMPTY
GE1136879	0.727	GOOD
GE1136896	1.808	GOOD
GE1136899	0.463	EMPTY
GE1136912	2.012	GOOD
GE1136945	2.136	GOOD
GE1136948	0.85	GOOD
GE1136954	8.071	GOOD
GE1136956	0.299	EMPTY
GE1136967	0.104	EMPTY
GE1136969	0.109	EMPTY
GE1136981	0.118	EMPTY
GE1136989	1.469	GOOD
GE1136992	0.242	EMPTY
GE1136999	0.161	EMPTY
GE1137001	0.086	EMPTY
GE1137014	5.861	GOOD
GE1137023	6.984	GOOD
GE1137045	NA	MSR
GE1137049	0.163	EMPTY
GE1137052	0.124	EMPTY
GE1137055	0.134	EMPTY
GE1137062	0.45	EMPTY
GE1137070	7.072	GOOD
GE1137073	1.231	GOOD
GE1137087	2.921	GOOD
GE1137102	45.382	GOOD
GE1137111	2.658	GOOD
GE1137125	0.284	EMPTY
GE1137146	1.552	GOOD
GE1137148	0.151	EMPTY
GE1137174	1.076	GOOD
GE1137175	NA	MSR
GE1137177	6.473	GOOD
GE1137192	9.177	GOOD
GE1137198	0.422	EMPTY
GE1137211	0.134	EMPTY
GE1137214	0.423	GOOD
GE1137233	0.955	GOOD
GE1137245	16.651	GOOD
GE1137247	0.245	EMPTY
GE1137248	7.362	GOOD
GE1137256	0.1	EMPTY
GE1137266	0.168	EMPTY
GE1137270	8.818	GOOD
GE1137285	26.402	GOOD
GE1137288	0.141	EMPTY
GE1137292	8.14	GOOD
GE1137315	2.55	GOOD
GE1137319	0.11	EMPTY
GE1137322	0.131	EMPTY
GE1137325	1.295	GOOD
GE1137326	0.692	GOOD
GE1137335	0.415	EMPTY
GE1137347	2.419	GOOD
GE1137351	27.618	GOOD
GE1137370	0.207	EMPTY
GE1137371	0.385	EMPTY
GE1137389	0.456	EMPTY
GE1137390	0.265	EMPTY
GE1137397	0.234	EMPTY
GE1137400	0.64	GOOD
GE1137408	0.246	EMPTY
GE1137425	0.273	EMPTY
GE1137427	0.363	EMPTY
GE1137437	2.79	GOOD
GE1137439	0.254	EMPTY
GE1137453	0.354	EMPTY
GE1137454	1.386	GOOD
GE1137480	0.765	GOOD
GE1137485	11.954	GOOD
GE1137492	18.435	GOOD
GE1137494	0.127	EMPTY
GE1137498	1.192	GOOD
GE1137512	2.329	GOOD
GE1137521	28.939	GOOD
GE1137524	0.442	EMPTY
GE1137528	0.49	EMPTY
GE1137560	0.147	EMPTY
GE1137563	2.405	GOOD
GE1137571	0.138	EMPTY
GE1137583	0.208	EMPTY
GE1137584	1.138	GOOD
GE1137588	24.457	GOOD
GE1137605	1.407	GOOD
GE1137611	8.421	GOOD
GE1137613	0.046	EMPTY
GE1137621	0.036	EMPTY
GE1137628	0.044	EMPTY
GE1137635	3.029	GOOD
GE1137655	0.328	EMPTY
GE1137656	0.996	GOOD
GE1137661	0.577	GOOD
GE1137671	3.665	GOOD
GE1137686	2.322	GOOD
GE1137695	0.301	EMPTY
GE1137700	0.118	EMPTY
GE1137722	0.471	EMPTY
GE1137726	0.566	GOOD
GE1137731	1.714	GOOD
GE1137732	0.439	GOOD
GE1137741	0.353	EMPTY
GE1137758	0.248	EMPTY
GE1137759	0.426	EMPTY
GE1137761	2.769	GOOD
GE1137771	0.675	GOOD
GE1137774	1.73	GOOD
GE1137784	6.437	GOOD
GE1137786	0.062	EMPTY
GE1137811	0.19	EMPTY
GE1137823	0.731	GOOD
GE1137836	0.112	EMPTY
GE1137837	72.965	GOOD
GE1137840	0.732	GOOD
GE1137849	0.208	EMPTY
GE1137852	0.368	EMPTY
GE1137862	4.781	GOOD
GE1137866	0.194	EMPTY
GE1137867	0.091	EMPTY
GE1137884	2.221	GOOD
GE1137899	0.134	EMPTY
GE1137903	6.332	GOOD
GE1137907	1.652	GOOD
GE1137910	12.204	GOOD
GE1137947	0.44	EMPTY
GE1137951	8.509	GOOD
GE1137954	0.107	EMPTY
GE1137955	0.21	EMPTY
GE1137966	0.105	EMPTY
GE1137993	0.259	EMPTY
GE1138011	NA	MSR
GE1138019	2.239	GOOD
GE1138026	18.848	GOOD
GE1138028	0.199	EMPTY
GE1138032	10.117	GOOD
GE1138039	0.182	EMPTY
GE1138083	0.123	EMPTY
GE1138088	3.572	GOOD
GE1138095	0.63	GOOD
GE1138108	0.128	EMPTY
GE1138122	14.02	GOOD
GE1138123	6.095	GOOD
GE1138138	0.622	GOOD
GE1138144	0.327	EMPTY
GE1138156	0.435	EMPTY
GE1138158	0.63	GOOD
GE1138161	1.76	GOOD
GE1138174	0.279	EMPTY
GE1138194	0.485	GOOD
GE1138208	0.043	EMPTY
GE1138216	0.039	EMPTY
GE1138219	1.458	GOOD
GE1138227	1.189	GOOD
GE1138233	1.217	GOOD
GE1138244	0.16	EMPTY
GE1138249	3.827	GOOD
GE1138255	0.705	GOOD
GE1138275	4.434	GOOD
GE1138277	0.141	EMPTY
GE1138278	2.825	GOOD
GE1138297	0.265	EMPTY
GE1138305	0.099	EMPTY
GE1138307	16.25	GOOD
GE1138320	4.058	GOOD
GE1138339	0.184	EMPTY
GE1138347	0.572	GOOD
GE1138350	0.188	EMPTY
GE1138354	1.131	GOOD
GE1138360	37.565	GOOD
GE1138370	0.952	GOOD
GE1138376	NA	MSR
GE1138383	1.229	GOOD
GE1138398	9.498	GOOD
GE1138402	0.162	EMPTY
GE1138403	0.883	GOOD
GE1138405	20.291	GOOD
GE1138418	0.392	EMPTY
GE1138425	0.415	EMPTY
GE1138447	20.591	GOOD
GE1138458	0	EMPTY
GE1138494	0.514	GOOD
GE1138501	0.733	GOOD
GE1138514	8.001	GOOD
GE1138528	9.427	GOOD
GE1138530	-0.046	NEGATIVE
GE1138540	14.431	GOOD
GE1138546	17.77	GOOD
GE1138557	4.049	GOOD
GE1138558	0.492	GOOD
GE1138560	1.344	GOOD
GE1138569	6.625	GOOD
GE1138570	0.155	EMPTY
GE1138582	0.049	EMPTY
GE1138590	0.05	EMPTY
GE1138601	0.69	GOOD
GE1138603	10.256	GOOD
GE1138638	0.572	GOOD
GE1138642	2.987	GOOD
GE1138656	0.884	GOOD
GE1138666	29.471	GOOD
GE1138670	0.496	EMPTY
GE1138682	1.37	GOOD
GE1138688	0.094	EMPTY
GE1138696	0.486	GOOD
GE1138702	15.46	GOOD
GE1138713	1.024	GOOD
GE1138731	3.458	GOOD
GE1138732	0.243	EMPTY
GE1138733	0.205	EMPTY
GE1138741	2.611	GOOD
GE1138747	0.334	EMPTY
GE1138750	0.309	EMPTY
GE1138766	0.676	GOOD
GE1138771	10.205	GOOD
GE1138782	0.885	GOOD
GE1138783	4.552	GOOD
GE1138786	-0.002	NEGATIVE
GE1138809	0.956	GOOD
GE1138811	14.092	GOOD
GE1138823	9.378	GOOD
GE1138830	1.85	GOOD
GE1138843	0.175	EMPTY
GE1138852	1.37	GOOD
GE1138856	10.001	GOOD
GE1138864	0.037	EMPTY
GE1138867	1.724	GOOD
GE1138875	0.223	EMPTY
GE1138903	0.499	GOOD
GE1138905	0.677	GOOD
GE1138908	0.103	EMPTY
GE1138919	0.63	GOOD
GE1138929	12.215	GOOD
GE1138936	0.379	EMPTY
GE1138939	3.062	GOOD
GE1138946	0.992	GOOD
GE1138953	13.792	GOOD
GE1138970	0.168	EMPTY
GE1138984	0.234	EMPTY
GE1138992	0.84	GOOD
GE1138993	0.202	EMPTY
GE1139002	0.449	EMPTY
GE1139020	1.405	GOOD
GE1139022	0.383	EMPTY
GE1139024	2.163	GOOD
GE1139032	0.2	EMPTY
GE1139042	19.013	GOOD
GE1139047	0.099	EMPTY
GE1139054	0.111	EMPTY
GE1139057	0.128	EMPTY
GE1139068	0.063	EMPTY
GE1139077	54.474	GOOD
GE1139105	6.276	GOOD
GE1139109	4.263	GOOD
GE1139116	0.015	EMPTY
GE1139125	14.143	GOOD
GE1139130	0.349	EMPTY
GE1139131	0.105	EMPTY
GE1139142	NA	MSR
GE1139147	4.55	GOOD
GE1139150	0.137	EMPTY
GE1139153	3.709	GOOD
GE1139169	5.758	GOOD
GE1139177	0.935	GOOD
GE1139178	1.422	GOOD
GE1139181	1.474	GOOD
GE1139194	5.872	GOOD
GE1139197	0.872	GOOD
GE1139200	0.282	EMPTY
GE1139241	0.216	EMPTY
GE1139264	1.055	GOOD
GE1139267	0.035	EMPTY
GE1139268	0.8	GOOD
GE1139272	2.26	GOOD
GE1139281	0.08	EMPTY
GE1139286	0.796	GOOD
GE1139292	0.1	EMPTY
GE1139316	1.144	GOOD
GE1139334	7.719	GOOD
GE1139335	2.59	GOOD
GE1139342	0.03	EMPTY
GE1139350	2.066	GOOD
GE1139355	0.156	EMPTY
GE1139357	25.937	GOOD
GE1139372	1.582	GOOD
GE1139377	0.13	EMPTY
GE1139383	0.508	GOOD
GE1139392	3.792	GOOD
GE1139394	0.982	GOOD
GE1139396	5.439	GOOD
GE1139398	6.739	GOOD
GE1139427	0.102	EMPTY
GE1139441	0.022	EMPTY
GE1139444	0.195	EMPTY
GE1139461	0.171	EMPTY
GE1139467	4.16	GOOD
GE1139469	3.488	GOOD
GE1139481	0.292	EMPTY
GE1139487	0.223	EMPTY
GE1139500	0.333	EMPTY
GE1139503	6.358	GOOD
GE1139526	0.867	GOOD
GE1139527	0.109	EMPTY
GE1139536	0.209	EMPTY
GE1139542	1.93	GOOD
GE1139550	20.303	GOOD
GE1139556	1.547	GOOD
GE1139566	1.055	GOOD
GE1139572	0.193	EMPTY
GE1139587	0.364	EMPTY
GE1139596	0.149	EMPTY
GE1139604	0.622	GOOD
GE1139621	5.361	GOOD
GE1139624	0.188	EMPTY
GE1139625	0.653	GOOD
GE1139639	9.446	GOOD
GE1139647	2.585	GOOD
GE1139657	1.08	GOOD
GE1139659	0.02	EMPTY
GE1139682	0.431	EMPTY
GE1139686	0.393	EMPTY
GE1139693	0.129	EMPTY
GE1139697	1.28	GOOD
GE1139702	12.443	GOOD
GE1139703	0.805	GOOD
GE1139715	0.284	EMPTY
GE1139728	0.133	EMPTY
GE1139734	0.182	EMPTY
GE1139745	5.57	GOOD
GE1139753	0.178	EMPTY
GE1139759	6.267	GOOD
GE1139760	0.234	EMPTY
GE1139771	0.097	EMPTY
GE1139782	0.053	EMPTY
GE1139787	1.295	GOOD
GE1139800	0.241	EMPTY
GE1139812	0.191	EMPTY
GE1139813	2.004	GOOD
GE1139831	1.723	GOOD
GE1139838	0.216	EMPTY
GE1139857	0.16	EMPTY
GE1139863	0.146	EMPTY
GE1139882	4.988	GOOD
GE1139886	3.615	GOOD
GE1139887	0.361	EMPTY
GE1139893	5.844	GOOD
GE1139907	0.548	GOOD
GE1139921	5.064	GOOD
GE1139925	0.204	EMPTY
GE1139926	0.185	EMPTY
GE1139933	7.732	GOOD
GE1139941	0.223	EMPTY
GE1139943	4.743	GOOD
GE1139945	2.197	GOOD
GE1139948	4.935	GOOD
GE1139963	3.526	GOOD
GE1139993	21.882	GOOD
GE1139997	0.146	EMPTY
GE1140001	0.38	EMPTY
GE1140011	0.685	GOOD
GE1140038	3.917	GOOD
GE1140049	0.621	GOOD
GE1140052	0.274	EMPTY
GE1140062	3.901	GOOD
GE1140065	0.076	EMPTY
GE1140087	1.575	GOOD
GE1140093	0.119	EMPTY
GE1140094	2.739	GOOD
GE1140115	5.033	GOOD
GE1140118	0.44	GOOD
GE1140131	0.614	GOOD
GE1140147	0.079	EMPTY
GE1140156	1.137	GOOD
GE1140162	5.7	GOOD
GE1140167	5.265	GOOD
GE1140170	17.053	GOOD
GE1140176	3.531	GOOD
GE1140179	0.825	GOOD
GE1140186	11.553	GOOD
GE1140200	0.873	GOOD
GE1140203	0.229	EMPTY
GE1140214	0.851	GOOD
GE1140222	0.087	EMPTY
GE1140234	19.579	GOOD
GE1140235	0.35	EMPTY
GE1140238	0.066	EMPTY
GE1140247	0.09	EMPTY
GE1140251	0.172	EMPTY
GE1140252	0.662	GOOD
GE1140267	0.03	EMPTY
GE1140284	0.188	EMPTY
GE1140286	4.956	GOOD
GE1140287	12.711	GOOD
GE1140334	1.052	GOOD
GE1140338	3.455	GOOD
GE1140343	1.129	GOOD
GE1140344	0.096	EMPTY
GE1140360	0.013	EMPTY
GE1140362	14.192	GOOD
GE1140368	0.312	EMPTY
GE1140374	NA	MSR
GE1140385	26.917	GOOD
GE1140390	0.193	EMPTY
GE1140391	0.633	GOOD
GE1140401	2.888	GOOD
GE1140428	0.381	EMPTY
GE1140434	1.412	GOOD
GE1140435	0.19	EMPTY
GE1140438	13.198	GOOD
GE1140455	1.221	GOOD
GE1140460	0.916	GOOD
GE1140461	1.398	GOOD
GE1140469	3.48	GOOD
GE1140483	0.151	EMPTY
GE1140494	0.152	EMPTY
GE1140502	0.286	EMPTY
GE1140514	0.244	EMPTY
GE1140518	3.696	GOOD
GE1140529	0.515	GOOD
GE1140536	0.222	EMPTY
GE1140540	1.745	GOOD
GE1140544	0.112	EMPTY
GE1140552	0.323	EMPTY
GE1140558	1.018	GOOD
GE1140566	0.976	GOOD
GE1140571	0.16	EMPTY
GE1140582	3.51	GOOD
GE1140584	2.159	GOOD
GE1140596	8.802	GOOD
GE1140597	0.12	EMPTY
GE1140613	0.338	EMPTY
GE1140614	1.415	GOOD
GE1140638	1.754	GOOD
GE1140653	0.223	EMPTY
GE1140666	8.984	GOOD
GE1140667	0.113	EMPTY
GE1140672	0.749	GOOD
GE1140674	1.036	GOOD
GE1140678	0.141	EMPTY
GE1140681	1.448	GOOD
GE1140692	22.821	GOOD
GE1140709	0.349	EMPTY
GE1140714	6.437	GOOD
GE1140715	0.488	GOOD
GE1140725	0.129	EMPTY
GE1140734	0.112	EMPTY
GE1140741	1.011	GOOD
GE1140748	0.066	EMPTY
GE1140766	0.958	GOOD
GE1140770	0.661	GOOD
GE1140779	2.404	GOOD
GE1140780	0.234	EMPTY
GE1140794	7.109	GOOD
GE1140817	5.041	GOOD
GE1140826	0.548	GOOD
GE1140831	0.603	GOOD
GE1140835	3.076	GOOD
GE1140838	0.468	EMPTY
GE1140840	2.572	GOOD
GE1140848	0.357	EMPTY
GE1140863	1.788	GOOD
GE1140877	0.23	EMPTY
GE1140901	0.255	EMPTY
GE1140907	18.709	GOOD
GE1140931	0.048	EMPTY
GE1140940	6.764	GOOD
GE1140942	0.239	EMPTY
GE1140943	0.034	EMPTY
GE1140961	0.323	EMPTY
GE1140964	0.291	EMPTY
GE1140982	1.252	GOOD
GE1140984	0.155	EMPTY
GE1141008	1.887	GOOD
GE1141011	0.221	EMPTY
GE1141024	0.165	EMPTY
GE1141026	4.849	GOOD
GE1141040	0.887	GOOD
GE1141043	1.878	GOOD
GE1141047	11.808	GOOD
GE1141053	1.249	GOOD
GE1141069	-0.038	NEGATIVE
GE1141076	0.278	EMPTY
GE1141082	0.311	EMPTY
GE1141090	0.978	GOOD
GE1141098	0.482	GOOD
GE1141106	1.458	GOOD
GE1141111	3.708	GOOD
GE1141114	0.084	EMPTY
GE1141115	0.181	EMPTY
GE1141126	6.719	GOOD
GE1141140	0.024	EMPTY
GE1141148	66.376	GOOD
GE1141162	0.715	GOOD
GE1141167	0.479	GOOD
GE1141169	7.793	GOOD
GE1141170	7.972	GOOD
GE1141171	0.15	EMPTY
GE1141172	1.81	GOOD
GE1141174	0.58	GOOD
GE1141192	0.118	EMPTY
GE1141206	0.527	GOOD
GE1141209	15.568	GOOD
GE1141221	2.074	GOOD
GE1141222	1.82	GOOD
GE1141231	1.603	GOOD
GE1141238	13.474	GOOD
GE1141265	1.354	GOOD
GE1141282	2.714	GOOD
GE1141284	414.768	GOOD
GE1141293	0.144	EMPTY
GE1141296	0.361	EMPTY
GE1141300	0.346	EMPTY
GE1141301	5.629	GOOD
GE1141323	0.198	EMPTY
GE1141327	39.487	GOOD
GE1141348	1.741	GOOD
GE1141353	14.77	GOOD
GE1141357	0.424	EMPTY
GE1141366	1.009	GOOD
GE1141385	4.959	GOOD
GE1141389	0.234	EMPTY
GE1141399	77.821	GOOD
GE1141407	0.339	EMPTY
GE1141408	54.239	GOOD
GE1141410	0.049	EMPTY
GE1141416	0.429	EMPTY
GE1141417	0.189	EMPTY
GE1141421	2.545	GOOD
GE1141424	0.376	EMPTY
GE1141436	2.187	GOOD
GE1141455	0.027	EMPTY
GE1141470	1.604	GOOD
GE1141484	6.072	GOOD
GE1141485	9.335	GOOD
GE1141486	0.499	GOOD
GE1141487	0.261	EMPTY
GE1141489	1.314	GOOD
GE1141490	2.492	GOOD
GE1141491	0.266	EMPTY
GE1141492	0.871	GOOD
GE1141493	1.135	GOOD
GE1141499	0.768	GOOD
GE1141501	23.341	GOOD
GE1141504	2.031	GOOD
GE1141521	10.496	GOOD
GE1141556	0.149	EMPTY
GE1141576	0.685	GOOD
GE1141601	1.164	GOOD
GE1141652	0.073	EMPTY
GE1141660	0.4	EMPTY
GE1141671	0.655	GOOD
GE1141691	0.125	EMPTY
GE1141704	3.377	GOOD
GE1141709	0.642	GOOD
GE1141713	0.196	EMPTY
GE1141715	0.169	EMPTY
GE1141726	8.502	GOOD
GE1141727	0.035	EMPTY
GE1141728	0.494	GOOD
GE1141771	0.164	EMPTY
GE1141777	1.451	GOOD
GE1141779	0.02	EMPTY
GE1141781	0.142	EMPTY
GE1141791	0.759	GOOD
GE1141793	0.39	EMPTY
GE1141796	2.757	GOOD
GE1141805	0.088	EMPTY
GE1141820	0.256	EMPTY
GE1141823	0.266	EMPTY
GE1141835	0.321	EMPTY
GE1141839	1.435	GOOD
GE1141846	0.232	EMPTY
GE1141852	0.135	EMPTY
GE1141859	7.854	GOOD
GE1141864	0.209	EMPTY
GE1141878	16.096	GOOD
GE1141879	0.485	GOOD
GE1141882	0.175	EMPTY
GE1141890	9.576	GOOD
GE1141891	3.672	GOOD
GE1141894	0.257	EMPTY
GE1141911	0.002	EMPTY
GE1141915	0.205	EMPTY
GE1141924	3.651	GOOD
GE1141941	1.155	GOOD
GE1141965	0.502	GOOD
GE1141967	0.156	EMPTY
GE1141970	0.202	EMPTY
GE1141980	3.29	GOOD
GE1141988	0.905	GOOD
GE1142003	4.731	GOOD
GE1142012	0.79	GOOD
GE1142018	0.141	EMPTY
GE1142020	4.607	GOOD
GE1142027	0.094	EMPTY
GE1142034	0.368	EMPTY
GE1142035	12.465	GOOD
GE1142046	1.748	GOOD
GE1142049	0.435	EMPTY
GE1142057	0.26	EMPTY
GE1142067	0.161	EMPTY
GE1142076	2.64	GOOD
GE1142086	3.169	GOOD
GE1142087	0.24	EMPTY
GE1142094	7.425	GOOD
GE1142114	1.006	GOOD
GE1142121	0.428	EMPTY
GE1142134	0.164	EMPTY
GE1142142	0.107	EMPTY
GE1142151	NA	MSR
GE1142171	0.186	EMPTY
GE1142176	0.018	EMPTY
GE1142199	3.834	GOOD
GE1142205	0.142	EMPTY
GE1142209	1.346	GOOD
GE1142215	0.065	EMPTY
GE1142218	0.195	EMPTY
GE1142224	0.291	EMPTY
GE1142234	0.578	GOOD
GE1142245	8.197	GOOD
GE1142251	9.258	GOOD
GE1142263	0.04	EMPTY
GE1142269	0.466	EMPTY
GE1142270	0.34	EMPTY
GE1142271	0.618	GOOD
GE1142272	0.687	GOOD
GE1142283	0.152	EMPTY
GE1142287	1.439	GOOD
GE1142288	1.319	GOOD
GE1142293	1.033	GOOD
GE1142300	1.6	GOOD
GE1142302	0.556	GOOD
GE1142322	0.782	GOOD
GE1142342	1.078	GOOD
GE1142350	0.188	EMPTY
GE1142358	0.066	EMPTY
GE1142361	1.123	GOOD
GE1142369	0.063	EMPTY
GE1142375	2.373	GOOD
GE1142402	14.372	GOOD
GE1142405	3.045	GOOD
GE1142412	6.409	GOOD
GE1142425	2.43	GOOD
GE1142426	0.515	GOOD
GE1142442	0.518	GOOD
GE1142452	12.33	GOOD
GE1142454	0.258	EMPTY
GE1142459	0.034	EMPTY
GE1142466	0.41	EMPTY
GE1142470	76.149	GOOD
GE1142475	0.123	EMPTY
GE1142482	1.364	GOOD
GE1142505	0.786	GOOD
GE1142519	0.847	GOOD
GE1142526	2.788	GOOD
GE1142534	0.153	EMPTY
GE1142562	6.72	GOOD
GE1142575	0.97	GOOD
GE1142579	0.065	EMPTY
GE1142594	0.163	EMPTY
GE1142600	0.179	EMPTY
GE1142601	0.172	EMPTY
GE1142612	0.895	GOOD
GE1142614	1.951	GOOD
GE1142617	0.737	GOOD
GE1142618	1.255	GOOD
GE1142619	NA	MSR
GE1142623	-0.068	NEGATIVE
GE1142648	0.14	EMPTY
GE1142652	0.956	GOOD
GE1142655	34.539	GOOD
GE1142660	0.341	EMPTY
GE1142664	1.604	GOOD
GE1142665	0.227	EMPTY
GE1142677	1.662	GOOD
GE1142685	0.183	EMPTY
GE1142696	0.216	EMPTY
GE1142724	9.66	GOOD
GE1142741	0.65	GOOD
GE1142745	0.117	EMPTY
GE1142746	0.107	EMPTY
GE1142757	0.182	EMPTY
GE1142762	19.978	GOOD
GE1142780	0.067	EMPTY
GE1142794	1.558	POOR
GE1142798	4.332	GOOD
GE1142814	0.39	EMPTY
GE1142830	0.109	EMPTY
GE1142835	0.149	EMPTY
GE1142839	0.034	EMPTY
GE1142856	0.172	EMPTY
GE1142860	22.212	GOOD
GE1142862	0.09	EMPTY
GE1142882	1.059	GOOD
GE1142891	0.229	EMPTY
