Reporter Identifier	T00275904 normalised intensity	T00275904 quality flag
GE18492	6.411	GOOD
GE18493	29.147	GOOD
GE18494	3.528	GOOD
GE18495	0.493	GOOD
GE18496	7.371	GOOD
GE18497	0.923	GOOD
GE18498	0.153	EMPTY
GE18499	0.899	GOOD
GE18500	8.54	GOOD
GE18501	19.417	GOOD
GE18502	0.466	GOOD
GE18503	17.001	GOOD
GE18504	2.479	POOR
GE18505	4.865	GOOD
GE18506	112.945	GOOD
GE18507	0.82	GOOD
GE18508	106.571	GOOD
GE18509	1.152	GOOD
GE18510	0.775	GOOD
GE18511	2.8	GOOD
GE18512	0.794	GOOD
GE18513	0.547	GOOD
GE18514	0.528	GOOD
GE18515	0.358	EMPTY
GE18516	0.921	GOOD
GE18517	4.216	GOOD
GE18518	0.104	EMPTY
GE18519	4.139	GOOD
GE18520	12.227	GOOD
GE18521	1.483	GOOD
GE18522	9.588	GOOD
GE18523	6.186	GOOD
GE18524	3.954	GOOD
GE18525	7.203	GOOD
GE18526	0.353	EMPTY
GE18527	0.603	GOOD
GE18528	1.021	GOOD
GE18529	6.119	GOOD
GE18530	3.618	GOOD
GE18531	6.767	GOOD
GE18532	9.614	GOOD
GE18533	0.957	GOOD
GE18534	34.98	GOOD
GE18535	2.197	GOOD
GE18536	0.16	EMPTY
GE18537	0.524	GOOD
GE18538	0.769	GOOD
GE18539	18.553	GOOD
GE18540	0.429	GOOD
GE18541	7.657	GOOD
GE18542	4.357	GOOD
GE18543	0.683	GOOD
GE18544	1.057	GOOD
GE18545	2.902	GOOD
GE18546	0.088	EMPTY
GE18547	11.316	GOOD
GE18548	15.425	GOOD
GE18549	4.983	GOOD
GE18550	1.887	GOOD
GE18551	3.42	GOOD
GE18552	3.17	GOOD
GE18553	0.235	EMPTY
GE18554	1.785	GOOD
GE18555	25.582	GOOD
GE18556	4.367	GOOD
GE18557	21.074	GOOD
GE18558	19.002	GOOD
GE18559	7.889	GOOD
GE18560	0.691	GOOD
GE18561	11.507	GOOD
GE18562	3.926	GOOD
GE18563	4.601	GOOD
GE18564	12.651	GOOD
GE18565	0.836	GOOD
GE18566	0.195	EMPTY
GE18567	21.005	GOOD
GE18568	0.957	GOOD
GE18569	38.038	GOOD
GE18570	5.996	GOOD
GE18571	0.42	GOOD
GE18572	3.207	GOOD
GE18573	6.618	GOOD
GE18574	9.39	GOOD
GE18575	2.853	GOOD
GE18576	6.797	GOOD
GE18577	14.491	GOOD
GE18578	0.157	EMPTY
GE18579	11.052	GOOD
GE18580	2.966	GOOD
GE18581	2.785	GOOD
GE18582	2.511	GOOD
GE18583	25.084	GOOD
GE18584	0.155	EMPTY
GE18585	2.517	GOOD
GE18586	42.507	GOOD
GE18587	4.172	GOOD
GE18588	0.308	EMPTY
GE18589	8.496	GOOD
GE18590	18.967	GOOD
GE18591	0.22	EMPTY
GE18592	0.901	GOOD
GE18593	26.923	GOOD
GE18594	8.2	GOOD
GE18595	3.799	GOOD
GE18596	1.667	GOOD
GE18597	3.423	GOOD
GE18598	3.055	GOOD
GE18599	1.548	GOOD
GE18600	2.058	GOOD
GE18601	5.549	GOOD
GE18602	4.307	GOOD
GE18603	5.863	GOOD
GE18604	0.554	GOOD
GE18605	4.613	GOOD
GE18606	0.446	GOOD
GE18607	5.425	GOOD
GE18608	2.318	GOOD
GE18609	7.601	GOOD
GE18610	1.645	GOOD
GE18611	4.255	GOOD
GE18612	8.555	GOOD
GE18613	0.588	GOOD
GE18614	5.777	GOOD
GE18615	0.231	EMPTY
GE18616	0.25	EMPTY
GE18617	1.361	GOOD
GE18618	2.92	GOOD
GE18619	2.835	GOOD
GE18620	2.955	GOOD
GE18621	3.143	GOOD
GE18622	2.453	GOOD
GE18623	4.607	GOOD
GE18624	2.095	GOOD
GE18625	3.379	GOOD
GE18626	1.397	GOOD
GE18627	5.144	GOOD
GE18628	0.236	EMPTY
GE18629	0.544	GOOD
GE18630	0.618	GOOD
GE18631	11.703	GOOD
GE18632	0.222	EMPTY
GE18633	6.549	GOOD
GE18634	0.997	GOOD
GE18635	0.125	EMPTY
GE18636	2.008	GOOD
GE18637	6.403	GOOD
GE18638	7.477	GOOD
GE18639	3.011	GOOD
GE18640	4.351	GOOD
GE18641	2.257	GOOD
GE18642	7.497	GOOD
GE18643	0.095	EMPTY
GE18644	11.598	GOOD
GE18645	0.312	EMPTY
GE18646	0.342	EMPTY
GE18647	4.648	GOOD
GE18648	1.09	GOOD
GE18649	6.651	GOOD
GE18650	0.603	GOOD
GE18651	0.705	GOOD
GE18652	0.382	EMPTY
GE18653	3.493	GOOD
GE18654	0.417	GOOD
GE18655	0.79	GOOD
GE18656	3.845	GOOD
GE18657	0.628	GOOD
GE18658	10.778	GOOD
GE18659	1.458	GOOD
GE18660	2.761	GOOD
GE18661	1.37	GOOD
GE18662	4.914	GOOD
GE18663	4.551	GOOD
GE18664	5.22	GOOD
GE18665	0.817	GOOD
GE18666	6.32	GOOD
GE18667	0.198	EMPTY
GE18668	8.024	GOOD
GE18669	12.181	GOOD
GE18670	0.044	EMPTY
GE18671	6.53	GOOD
GE18672	2.526	GOOD
GE18673	2.857	GOOD
GE18674	11.832	GOOD
GE18675	0.517	GOOD
GE18676	1.019	GOOD
GE18677	1.377	GOOD
GE18678	1.181	GOOD
GE18679	0.099	EMPTY
GE18680	1.082	GOOD
GE18681	0.75	GOOD
GE18682	8.359	GOOD
GE18683	0.591	GOOD
GE18684	1.624	GOOD
GE18685	0.215	EMPTY
GE18686	NA	MSR
GE18687	0.514	GOOD
GE18688	0.546	GOOD
GE18689	0.938	GOOD
GE18690	0.395	GOOD
GE18691	0.127	EMPTY
GE18692	3.406	GOOD
GE18693	0.41	EMPTY
GE18694	2.607	GOOD
GE18695	0.754	GOOD
GE18696	0.542	GOOD
GE18697	4.886	GOOD
GE18698	2.209	GOOD
GE18699	0.363	EMPTY
GE18700	5.808	GOOD
GE18701	7.36	GOOD
GE18702	0.511	GOOD
GE18703	3.049	GOOD
GE18704	0.185	EMPTY
GE18705	0.478	GOOD
GE18706	6.93	GOOD
GE18707	0.105	EMPTY
GE18708	0.188	EMPTY
GE18709	1.711	GOOD
GE18710	4.09	GOOD
GE18711	1.521	GOOD
GE18712	0.506	GOOD
GE18713	0.078	EMPTY
GE18714	2.703	GOOD
GE18715	9.051	GOOD
GE18716	2.933	GOOD
GE18717	0.061	EMPTY
GE18718	3.141	GOOD
GE18719	5.555	GOOD
GE18720	5.49	GOOD
GE18721	0.135	EMPTY
GE18722	2.624	GOOD
GE18723	1.564	GOOD
GE18724	12.803	GOOD
GE18725	10.965	GOOD
GE18726	0.119	EMPTY
GE18727	1.039	GOOD
GE18728	1.337	GOOD
GE18729	14.734	GOOD
GE18730	0.13	EMPTY
GE18731	25.055	GOOD
GE18732	11.654	GOOD
GE18733	4.665	POOR
GE18734	1.56	GOOD
GE18735	11.893	GOOD
GE18736	7.468	GOOD
GE18737	7.185	GOOD
GE18738	4.862	GOOD
GE18739	6.994	GOOD
GE18740	20.518	GOOD
GE18741	0.392	EMPTY
GE18742	9.122	GOOD
GE18743	1.597	GOOD
GE18744	2.483	GOOD
GE18745	0.496	GOOD
GE18746	4.926	GOOD
GE18747	4.643	GOOD
GE18748	3.385	GOOD
GE18749	15.758	GOOD
GE18750	2.236	GOOD
GE18751	0.49	GOOD
GE18752	5.264	GOOD
GE18753	0.553	GOOD
GE18754	4.188	GOOD
GE18755	0.141	EMPTY
GE18756	1.041	GOOD
GE18757	0.162	EMPTY
GE18758	7.132	GOOD
GE18759	1.178	GOOD
GE18760	2.626	GOOD
GE18761	0.098	EMPTY
GE18762	2.308	GOOD
GE18763	6.928	GOOD
GE18764	0.847	GOOD
GE18765	0.197	EMPTY
GE18766	6.558	GOOD
GE18767	0.193	EMPTY
GE18768	0.177	EMPTY
GE18769	0.358	EMPTY
GE18770	5.826	GOOD
GE18771	0.307	EMPTY
GE18772	1.837	GOOD
GE18773	4.862	GOOD
GE18774	2.198	GOOD
GE18775	11.487	GOOD
GE18776	10.57	GOOD
GE18777	9.823	GOOD
GE18778	20.805	GOOD
GE18779	7.854	GOOD
GE18780	0.893	GOOD
GE18781	0.028	EMPTY
GE18782	2.619	GOOD
GE18783	29.157	GOOD
GE18784	1.209	GOOD
GE18785	2.437	GOOD
GE18786	0.42	GOOD
GE18787	4.449	GOOD
GE18788	5.323	GOOD
GE18789	12.466	GOOD
GE18790	0.131	EMPTY
GE18791	29.312	GOOD
GE18792	1.107	GOOD
GE18793	4.314	GOOD
GE18794	0.512	GOOD
GE18795	5.582	GOOD
GE18796	3.974	GOOD
GE18797	10.714	GOOD
GE18798	8.919	GOOD
GE18799	7.189	GOOD
GE18800	10.603	GOOD
GE18801	4.888	GOOD
GE18802	3.226	GOOD
GE18803	22.406	GOOD
GE18804	0.621	GOOD
GE18805	0.261	EMPTY
GE18806	5.581	GOOD
GE18807	7.57	GOOD
GE18808	7.162	GOOD
GE18809	9.359	GOOD
GE18810	2.189	GOOD
GE18811	2.275	GOOD
GE18812	0.561	GOOD
GE18813	10.225	GOOD
GE18814	13.145	GOOD
GE18815	36.025	GOOD
GE18816	15.062	GOOD
GE18817	4.208	GOOD
GE18818	11.118	GOOD
GE18819	8.53	GOOD
GE18820	10.991	GOOD
GE18821	0.827	GOOD
GE18822	8.905	GOOD
GE18823	6.104	GOOD
GE18825	3.747	GOOD
GE18826	0.179	EMPTY
GE18827	0.102	EMPTY
GE18828	8.752	GOOD
GE18829	5.847	GOOD
GE18831	1.299	GOOD
GE18833	0.134	EMPTY
GE18834	14.248	GOOD
GE18835	NA	MSR
GE18836	15.829	GOOD
GE18837	4.832	GOOD
GE18838	35.816	GOOD
GE18839	2.909	GOOD
GE18840	1.352	GOOD
GE18841	1.392	GOOD
GE18842	9.302	GOOD
GE18843	0.278	EMPTY
GE18844	0.19	EMPTY
GE18845	2.652	GOOD
GE18846	4.686	GOOD
GE18847	10.027	GOOD
GE18848	26.253	GOOD
GE18849	2.844	GOOD
GE18850	-0.001	NEGATIVE
GE18851	0.878	GOOD
GE18852	0.588	GOOD
GE18853	9.501	GOOD
GE18854	1.523	GOOD
GE18855	5.684	GOOD
GE18857	18.618	GOOD
GE18858	0.094	EMPTY
GE18859	2.986	GOOD
GE18860	0.47	GOOD
GE18863	0.604	GOOD
GE18865	0.859	GOOD
GE18868	3.087	GOOD
GE18869	0.201	EMPTY
GE18870	3.578	GOOD
GE18874	0.633	GOOD
GE18875	2.618	GOOD
GE18880	0.26	EMPTY
GE18881	2.177	GOOD
GE18882	0.456	GOOD
GE18883	2.608	GOOD
GE18884	6.515	GOOD
GE18885	0.276	EMPTY
GE18886	0.928	GOOD
GE18887	12.03	GOOD
GE18888	6.636	GOOD
GE18889	32.783	GOOD
GE18890	1.561	GOOD
GE18891	11.751	GOOD
GE18892	64.085	GOOD
GE18893	18.691	GOOD
GE18894	5.331	GOOD
GE18895	3.249	GOOD
GE18896	17.371	GOOD
GE18897	3.523	GOOD
GE18898	1.062	GOOD
GE18899	13.177	GOOD
GE18900	2.667	GOOD
GE18901	0.699	GOOD
GE18902	18.49	GOOD
GE18903	33.073	GOOD
GE18904	1.662	GOOD
GE18905	20.36	GOOD
GE18906	8.48	GOOD
GE18907	0.989	GOOD
GE18908	4.678	GOOD
GE18909	2.99	GOOD
GE18910	9.909	GOOD
GE18911	2.884	GOOD
GE18912	2.523	GOOD
GE18913	7.891	GOOD
GE18914	1.258	GOOD
GE18915	0.106	EMPTY
GE18916	0.118	EMPTY
GE18917	0.404	EMPTY
GE18918	9.649	GOOD
GE18919	0.352	EMPTY
GE18920	18.738	GOOD
GE18921	0.357	EMPTY
GE18922	3.102	GOOD
GE18923	15.173	GOOD
GE18924	4.134	GOOD
GE18925	6.484	GOOD
GE18926	0.692	GOOD
GE18927	0.73	GOOD
GE18928	5.209	GOOD
GE18929	1.017	GOOD
GE18930	0.219	EMPTY
GE18931	10.747	GOOD
GE18932	11.541	GOOD
GE18933	6.914	GOOD
GE18934	1.436	GOOD
GE18935	2.525	GOOD
GE18936	0.384	GOOD
GE18937	5.514	GOOD
GE18938	0.615	GOOD
GE18939	4.884	GOOD
GE18940	4.037	GOOD
GE18941	1.193	GOOD
GE18942	22.677	GOOD
GE18943	10.279	GOOD
GE18944	2.394	GOOD
GE18945	50.449	GOOD
GE18946	7.264	GOOD
GE18947	0.715	GOOD
GE18948	13.747	GOOD
GE18949	5.669	GOOD
GE18950	0.376	EMPTY
GE18951	14.146	GOOD
GE18952	9.612	GOOD
GE18953	2.042	GOOD
GE18954	14.705	GOOD
GE18955	3.458	GOOD
GE18956	0.994	GOOD
GE18957	5.612	GOOD
GE18958	7.194	GOOD
GE18959	3.833	GOOD
GE18960	0.496	GOOD
GE18961	1.601	GOOD
GE18962	0.888	GOOD
GE18963	30.159	GOOD
GE18964	3.273	GOOD
GE18965	10.014	GOOD
GE18966	0.424	GOOD
GE18967	8.26	GOOD
GE18968	9.766	GOOD
GE18969	0.782	GOOD
GE18970	22.925	GOOD
GE18971	2.581	GOOD
GE18972	10.382	GOOD
GE18973	0.044	EMPTY
GE18974	3.138	GOOD
GE18975	1.066	GOOD
GE18976	5.703	GOOD
GE18977	1.667	GOOD
GE18978	4.296	GOOD
GE18979	1.365	GOOD
GE18980	1.222	GOOD
GE18981	16.306	GOOD
GE18982	1.234	GOOD
GE18983	0.737	GOOD
GE18984	12.788	GOOD
GE18985	0.859	GOOD
GE18986	0.187	EMPTY
GE18987	1.502	GOOD
GE18988	3.102	GOOD
GE18989	5.895	GOOD
GE18990	27.289	GOOD
GE18991	7.525	GOOD
GE18992	7.794	GOOD
GE18993	2.187	GOOD
GE18994	3.336	GOOD
GE18995	2.758	GOOD
GE18996	4.798	GOOD
GE18997	8.37	GOOD
GE18998	9.801	GOOD
GE18999	6.663	GOOD
GE19000	1.746	GOOD
GE19001	0.447	GOOD
GE19002	6.052	GOOD
GE19003	2.048	GOOD
GE19004	1.479	GOOD
GE19005	0.797	GOOD
GE19006	1.062	GOOD
GE19007	1.33	GOOD
GE19008	11.288	GOOD
GE19009	2.057	GOOD
GE19010	7.579	GOOD
GE19011	10.648	GOOD
GE19012	3.411	GOOD
GE19013	1.358	GOOD
GE19014	18.605	GOOD
GE19015	0.222	EMPTY
GE19016	0.27	EMPTY
GE19017	18.84	GOOD
GE19018	19.848	GOOD
GE19019	2.264	GOOD
GE19020	12.639	GOOD
GE19021	7.539	GOOD
GE19022	0.954	GOOD
GE19023	11.32	GOOD
GE19024	2.376	GOOD
GE19025	4.088	GOOD
GE19026	4.352	GOOD
GE19027	0.09	EMPTY
GE19028	0.805	GOOD
GE19029	2.033	GOOD
GE19030	1.088	GOOD
GE19031	1.052	GOOD
GE19032	0.784	GOOD
GE19033	2.864	GOOD
GE19034	9.967	GOOD
GE19035	9.63	GOOD
GE19036	14.156	GOOD
GE19037	10.876	GOOD
GE19038	28.238	GOOD
GE19039	0.383	EMPTY
GE19040	0.644	GOOD
GE19041	NA	MSR
GE19042	8.781	GOOD
GE19043	1.076	GOOD
GE19044	0.619	GOOD
GE19045	6.479	GOOD
GE19046	3.884	GOOD
GE19047	21.235	GOOD
GE19048	0.831	GOOD
GE19049	0.831	GOOD
GE19050	8.652	GOOD
GE19051	0.174	EMPTY
GE19052	2.545	GOOD
GE19053	0.797	GOOD
GE19054	2.41	GOOD
GE19055	0.787	GOOD
GE19056	0.926	GOOD
GE19057	11.31	GOOD
GE19058	9.345	GOOD
GE19059	2.251	GOOD
GE19060	10.863	GOOD
GE19061	10.927	GOOD
GE19062	2.306	GOOD
GE19063	2.056	GOOD
GE19064	4.486	GOOD
GE19065	8.188	GOOD
GE19066	0.484	GOOD
GE19067	6.719	GOOD
GE19068	10.291	GOOD
GE19069	1.99	GOOD
GE19070	9.671	GOOD
GE19071	1.364	GOOD
GE19072	3.181	GOOD
GE19073	12.474	GOOD
GE19074	0.208	EMPTY
GE19075	32.485	GOOD
GE19076	17.797	GOOD
GE19077	19.379	GOOD
GE19078	1.709	GOOD
GE19079	3.063	GOOD
GE19080	0.379	EMPTY
GE19081	5.585	GOOD
GE19082	15.112	GOOD
GE19083	3.171	GOOD
GE19084	0.411	GOOD
GE19085	0.748	GOOD
GE19086	9.82	GOOD
GE19087	2.794	GOOD
GE19088	0.587	GOOD
GE19089	8.249	GOOD
GE19090	27.398	GOOD
GE19091	5.613	GOOD
GE19092	0.166	EMPTY
GE19093	0.47	GOOD
GE19094	27.015	GOOD
GE19095	2.343	GOOD
GE19096	4.027	GOOD
GE19097	8.153	GOOD
GE19098	2.429	GOOD
GE19099	4.648	GOOD
GE19100	21.67	GOOD
GE19101	2.644	GOOD
GE19102	6.726	GOOD
GE19103	0.036	EMPTY
GE19104	15.586	GOOD
GE19105	12.055	GOOD
GE19106	5.379	GOOD
GE19107	1.591	GOOD
GE19108	0.847	GOOD
GE19109	1.273	POOR
GE19110	3.681	GOOD
GE19111	3.681	GOOD
GE19112	0.188	EMPTY
GE19113	0.135	EMPTY
GE19114	0.857	GOOD
GE19115	9.943	GOOD
GE19116	0.276	EMPTY
GE19117	0.381	GOOD
GE19118	0.16	EMPTY
GE19119	4.132	GOOD
GE19120	2.091	GOOD
GE19121	0.064	EMPTY
GE19122	0.164	EMPTY
GE19123	0.354	EMPTY
GE19124	3.134	GOOD
GE19125	2.026	GOOD
GE19126	1.472	GOOD
GE19127	0.661	GOOD
GE19128	1.006	GOOD
GE19129	2.01	GOOD
GE19130	8.504	GOOD
GE19131	0.437	GOOD
GE19132	3.898	GOOD
GE19133	40.589	GOOD
GE19134	0.312	EMPTY
GE19135	2.401	GOOD
GE19136	2.53	GOOD
GE19137	1.656	GOOD
GE19138	0.71	GOOD
GE19139	20.691	GOOD
GE19140	1.092	GOOD
GE19141	32.605	GOOD
GE19142	2.591	GOOD
GE19143	2.099	GOOD
GE19144	4.393	GOOD
GE19145	4.877	GOOD
GE19146	3.285	GOOD
GE19147	3.001	GOOD
GE19148	10.419	GOOD
GE19149	13.777	GOOD
GE19150	8.367	GOOD
GE19151	1.042	GOOD
GE19152	2.171	GOOD
GE19153	0.847	GOOD
GE19154	3.293	GOOD
GE19155	6.115	GOOD
GE19156	15.316	GOOD
GE19157	0.547	GOOD
GE19158	6.16	GOOD
GE19159	5.114	GOOD
GE19160	1.157	GOOD
GE19161	12.542	GOOD
GE19162	0.663	GOOD
GE19163	1.504	GOOD
GE19164	16.539	GOOD
GE19165	0.82	GOOD
GE19166	2.001	GOOD
GE19167	0.197	EMPTY
GE19168	5.535	GOOD
GE19169	5.089	GOOD
GE19170	29.499	GOOD
GE19171	0.587	GOOD
GE19172	9.797	GOOD
GE19173	1.376	GOOD
GE19174	14.384	GOOD
GE19175	21.911	GOOD
GE19176	4.255	GOOD
GE19177	34.908	GOOD
GE19178	8.028	GOOD
GE19179	1.497	GOOD
GE19180	1.958	GOOD
GE19181	1.86	GOOD
GE19182	2.939	GOOD
GE19183	1.82	GOOD
GE19184	10.465	GOOD
GE19185	1.146	GOOD
GE19186	4.485	GOOD
GE19187	5.031	GOOD
GE19188	5.778	GOOD
GE19189	10.717	GOOD
GE19190	31.905	GOOD
GE19191	0.543	GOOD
GE19192	5.36	GOOD
GE19193	6.123	GOOD
GE19194	0.368	EMPTY
GE19195	0.209	EMPTY
GE19196	14.691	GOOD
GE19197	3.175	GOOD
GE19198	2.202	GOOD
GE19199	14.592	GOOD
GE19200	9.28	GOOD
GE19201	23.981	GOOD
GE19202	9.904	GOOD
GE19203	13.992	GOOD
GE19204	2.998	GOOD
GE19205	5.98	GOOD
GE19206	5.579	GOOD
GE19207	0.82	GOOD
GE19208	0.334	EMPTY
GE19209	2.508	GOOD
GE19210	9.974	GOOD
GE19211	0.098	EMPTY
GE19212	2.208	GOOD
GE19213	1.179	GOOD
GE19214	4.809	GOOD
GE19215	4.624	GOOD
GE19216	1.166	GOOD
GE19217	0.403	GOOD
GE19218	3.081	GOOD
GE19219	2.564	GOOD
GE19220	5.244	GOOD
GE19221	2.697	GOOD
GE19222	2.486	GOOD
GE19223	1.948	GOOD
GE19224	4.782	GOOD
GE19225	19.7	GOOD
GE19226	0.57	GOOD
GE19227	1.429	GOOD
GE19228	1.494	GOOD
GE19229	4.243	GOOD
GE19230	11.443	GOOD
GE19231	19.386	GOOD
GE19232	0.153	EMPTY
GE19233	10.342	GOOD
GE19234	2.234	GOOD
GE19235	1.236	GOOD
GE19236	0.586	GOOD
GE19237	1.742	GOOD
GE19238	0.169	EMPTY
GE19239	13.605	GOOD
GE19240	4.89	GOOD
GE19241	35.577	GOOD
GE19242	0.282	EMPTY
GE19243	0.257	EMPTY
GE19244	2.593	GOOD
GE19245	5.793	GOOD
GE19246	1.99	GOOD
GE19247	64.425	GOOD
GE19248	25.987	GOOD
GE19249	1.268	GOOD
GE19250	44.18	GOOD
GE19251	84.785	GOOD
GE19252	0.677	GOOD
GE19253	7.853	GOOD
GE19254	7.312	GOOD
GE19255	0.652	GOOD
GE19256	9.966	GOOD
GE19257	0.231	EMPTY
GE19258	7.945	GOOD
GE19259	10.245	GOOD
GE19260	4.417	GOOD
GE19261	9.839	GOOD
GE19262	11.025	GOOD
GE19263	5.075	GOOD
GE19264	5.192	GOOD
GE19265	1.542	GOOD
GE19266	3.102	GOOD
GE19267	9.46	GOOD
GE19268	1.008	GOOD
GE19269	71.667	GOOD
GE19270	2.837	GOOD
GE19271	2.035	GOOD
GE19272	2.546	GOOD
GE19273	8.848	GOOD
GE19274	8.52	GOOD
GE19275	0.144	EMPTY
GE19276	2.129	GOOD
GE19277	2.725	GOOD
GE19278	9.1	GOOD
GE19279	3.422	GOOD
GE19280	4.074	GOOD
GE19281	0.211	EMPTY
GE19282	1.538	GOOD
GE19283	0.144	EMPTY
GE19284	6.411	GOOD
GE19285	2.828	GOOD
GE19286	5.787	GOOD
GE19287	0.81	GOOD
GE19288	2.135	GOOD
GE19289	1.329	GOOD
GE19290	5.922	GOOD
GE19291	13.706	GOOD
GE19292	13.436	GOOD
GE19293	5.736	GOOD
GE19294	0.33	EMPTY
GE19295	0.267	EMPTY
GE19296	4.994	GOOD
GE19297	1.765	GOOD
GE19298	2.571	GOOD
GE19299	0.211	EMPTY
GE19300	8.19	GOOD
GE19301	1.219	GOOD
GE19302	6.557	GOOD
GE19303	0.74	GOOD
GE19304	8.14	GOOD
GE19305	2.367	GOOD
GE19306	3.424	GOOD
GE19307	4.123	GOOD
GE19308	7.734	GOOD
GE19309	0.096	EMPTY
GE19310	10.812	GOOD
GE19311	0.037	EMPTY
GE19312	1.613	GOOD
GE19313	7.332	GOOD
GE19314	3.146	GOOD
GE19315	8.823	GOOD
GE19316	9.888	GOOD
GE19317	6.422	GOOD
GE19318	3.803	GOOD
GE19319	4.033	GOOD
GE19320	0.067	EMPTY
GE19321	17.918	GOOD
GE19322	18.495	GOOD
GE19323	1.196	GOOD
GE19324	4.404	GOOD
GE19325	6.698	GOOD
GE19326	1.503	GOOD
GE19327	11.323	GOOD
GE19328	20.625	GOOD
GE19329	5.539	GOOD
GE19330	0.139	EMPTY
GE19331	2.439	GOOD
GE19332	0.927	GOOD
GE19333	15.865	GOOD
GE19334	9.968	GOOD
GE19335	3.219	GOOD
GE19336	4.283	GOOD
GE19337	24.228	GOOD
GE19338	25.026	GOOD
GE19339	19.048	GOOD
GE19340	3.136	GOOD
GE19341	2.669	GOOD
GE19342	23.93	GOOD
GE19343	2.903	GOOD
GE19344	20.928	GOOD
GE19345	4.816	GOOD
GE19346	5.075	GOOD
GE19347	5.752	GOOD
GE19348	1.541	GOOD
GE19349	3.965	GOOD
GE19350	0.106	EMPTY
GE19351	0.938	GOOD
GE19352	1.005	GOOD
GE19353	1.708	GOOD
GE19354	12.718	GOOD
GE19355	3.518	GOOD
GE19356	28.698	GOOD
GE19357	2.857	POOR
GE19358	4.328	GOOD
GE19359	0.027	EMPTY
GE19360	15.145	GOOD
GE19361	0.486	GOOD
GE19362	4.249	GOOD
GE19363	2.1	GOOD
GE19364	7.609	GOOD
GE19365	3.367	GOOD
GE19366	2.707	GOOD
GE19367	11.554	GOOD
GE19368	1.155	GOOD
GE19369	12.356	GOOD
GE19370	0.105	EMPTY
GE19371	4.348	GOOD
GE19372	29.836	GOOD
GE19373	0.763	GOOD
GE19374	7.044	GOOD
GE19375	1.119	GOOD
GE19376	11.44	GOOD
GE19377	0.719	GOOD
GE19378	0.638	GOOD
GE19379	0.488	GOOD
GE19380	13.842	GOOD
GE19381	0.982	GOOD
GE19382	0.075	EMPTY
GE19383	1.812	GOOD
GE19384	1.115	GOOD
GE19385	2.395	GOOD
GE19386	10.772	GOOD
GE19387	0.139	EMPTY
GE19388	2.691	GOOD
GE19389	0.913	GOOD
GE19390	1.132	GOOD
GE19391	3.23	GOOD
GE19392	11.66	GOOD
GE19393	2.01	GOOD
GE19394	0.476	GOOD
GE19395	11.273	GOOD
GE19396	0.366	EMPTY
GE19397	0.572	GOOD
GE19398	1.998	GOOD
GE19399	0.531	GOOD
GE19400	3.802	GOOD
GE19401	12.472	GOOD
GE19402	0.189	EMPTY
GE19403	0.672	GOOD
GE19404	0.372	EMPTY
GE19405	1.483	GOOD
GE19406	1.93	GOOD
GE19407	1.216	GOOD
GE19408	4.095	GOOD
GE19409	5.073	GOOD
GE19410	0.421	GOOD
GE19411	1.296	GOOD
GE19412	0.052	EMPTY
GE19413	0.267	EMPTY
GE19414	0.069	EMPTY
GE19415	7.011	GOOD
GE19416	0.259	EMPTY
GE19417	0.938	GOOD
GE19418	4.43	GOOD
GE19419	2.234	GOOD
GE19420	3.901	GOOD
GE19421	1.923	GOOD
GE19422	1.231	GOOD
GE19423	10.272	POOR
GE19424	2.99	GOOD
GE19425	1.304	GOOD
GE19426	1.495	GOOD
GE19427	5.799	GOOD
GE19428	0.738	GOOD
GE19429	1.237	GOOD
GE19430	0.288	EMPTY
GE19431	0.798	GOOD
GE19432	3.458	GOOD
GE19433	0.171	EMPTY
GE19434	0.204	EMPTY
GE19435	0.577	GOOD
GE19436	0.977	GOOD
GE19437	3.409	GOOD
GE19438	0.429	GOOD
GE19439	0.912	GOOD
GE19440	0.574	GOOD
GE19441	0.202	EMPTY
GE19442	39.715	GOOD
GE19443	6.142	GOOD
GE19444	13.636	GOOD
GE19445	1.093	GOOD
GE19446	11.321	GOOD
GE19447	3.094	GOOD
GE19448	1.057	GOOD
GE19449	12.387	GOOD
GE19450	27.506	GOOD
GE19451	17.176	GOOD
GE19452	21.394	GOOD
GE19453	7.56	GOOD
GE19454	59.545	GOOD
GE19455	1.064	GOOD
GE19456	29.014	GOOD
GE19457	0.055	EMPTY
GE19458	15.501	GOOD
GE19459	0.608	GOOD
GE19460	327.722	GOOD
GE19461	0.268	EMPTY
GE19462	8.786	GOOD
GE19463	253.513	GOOD
GE19464	59.354	GOOD
GE19465	77.42	GOOD
GE19466	0.443	GOOD
GE19467	16.994	GOOD
GE19468	15.661	GOOD
GE19469	0.201	EMPTY
GE19470	2.099	GOOD
GE19471	5.389	GOOD
GE19472	0.232	EMPTY
GE19473	0.085	EMPTY
GE19474	58.034	GOOD
GE19475	0.619	GOOD
GE19476	0.15	EMPTY
GE19477	48.815	GOOD
GE19478	37.907	GOOD
GE19479	8.75	GOOD
GE19480	1.236	GOOD
GE19481	1.132	GOOD
GE19482	2.518	GOOD
GE19483	1.752	GOOD
GE19484	13.397	GOOD
GE19485	79.812	GOOD
GE19486	5.686	GOOD
GE19487	18.091	GOOD
GE19488	1.815	GOOD
GE19489	2.882	GOOD
GE19490	27.913	GOOD
GE19491	4.544	GOOD
GE19492	0.803	GOOD
GE19493	0.091	EMPTY
GE19494	4.685	GOOD
GE19495	0.677	GOOD
GE19496	4.435	GOOD
