Reporter Identifier	T00275905 normalised intensity	T00275905 quality flag
GE1107799	1.407	GOOD
GE1107807	2.664	GOOD
GE1107813	0.143	EMPTY
GE1107817	3.787	GOOD
GE1107824	2.139	GOOD
GE1107837	2.841	GOOD
GE1107840	1.323	GOOD
GE1107841	0.092	EMPTY
GE1107845	3.722	GOOD
GE1107854	3.351	GOOD
GE1107856	17.01	GOOD
GE1107862	0.178	EMPTY
GE1107889	14.368	GOOD
GE1107894	0.229	EMPTY
GE1107897	0.31	EMPTY
GE1107908	1.884	GOOD
GE1107927	4.365	GOOD
GE1107928	0.181	EMPTY
GE1107949	2.061	GOOD
GE1107951	0.433	GOOD
GE1107965	1.345	GOOD
GE1107968	1.06	GOOD
GE1107992	0.882	GOOD
GE1107998	0.299	EMPTY
GE1108004	0.168	EMPTY
GE1108011	0.411	GOOD
GE1108023	16.008	GOOD
GE1108029	0.108	EMPTY
GE1108034	0.039	EMPTY
GE1108042	0.585	GOOD
GE1108046	0.927	GOOD
GE1108050	0.354	EMPTY
GE1108054	0.055	EMPTY
GE1108081	0.501	GOOD
GE1108082	13.672	GOOD
GE1108086	5.284	GOOD
GE1108089	0.229	EMPTY
GE1108092	0.295	EMPTY
GE1108108	0.127	EMPTY
GE1108122	0.089	EMPTY
GE1108126	0.393	EMPTY
GE1108130	1.123	GOOD
GE1108134	2.938	GOOD
GE1108138	0.066	EMPTY
GE1108149	0.109	EMPTY
GE1108152	4.276	GOOD
GE1108154	2.813	GOOD
GE1108165	4.208	GOOD
GE1108183	1.911	GOOD
GE1108185	0.843	GOOD
GE1108187	0.863	GOOD
GE1108195	2.509	GOOD
GE1108199	31.897	GOOD
GE1108207	73.354	GOOD
GE1108210	1.751	GOOD
GE1108215	0.466	GOOD
GE1108216	0.055	EMPTY
GE1108224	0.124	EMPTY
GE1108243	0.415	GOOD
GE1108245	0.098	EMPTY
GE1108246	0.25	EMPTY
GE1108252	6.129	GOOD
GE1108292	12.696	GOOD
GE1108316	0.418	GOOD
GE1108321	0.137	EMPTY
GE1108322	12.319	GOOD
GE1108331	0.137	EMPTY
GE1108332	0.116	EMPTY
GE1108336	0.274	EMPTY
GE1108339	21.212	GOOD
GE1108359	0.613	GOOD
GE1108376	0.319	EMPTY
GE1108395	3.484	GOOD
GE1108396	1.404	GOOD
GE1108410	18.904	GOOD
GE1108413	0.143	EMPTY
GE1108418	0.846	GOOD
GE1108421	0.771	GOOD
GE1108424	0.061	EMPTY
GE1108468	8.23	GOOD
GE1108472	4.026	GOOD
GE1108484	2.793	GOOD
GE1108493	0.216	EMPTY
GE1108496	0.175	EMPTY
GE1108499	1.701	GOOD
GE1108516	6.299	GOOD
GE1108519	3.344	GOOD
GE1108525	-0.001	NEGATIVE
GE1108535	57.739	GOOD
GE1108539	26.963	GOOD
GE1108540	2.531	GOOD
GE1108547	3.4	GOOD
GE1108554	2.713	GOOD
GE1108574	0.688	GOOD
GE1108586	0.115	EMPTY
GE1108589	1.668	GOOD
GE1108593	1.033	GOOD
GE1108603	1.239	GOOD
GE1108621	0.35	EMPTY
GE1108627	0.128	EMPTY
GE1108631	0.081	EMPTY
GE1108634	0.12	EMPTY
GE1108646	1.875	GOOD
GE1108648	0.45	GOOD
GE1108656	4.249	GOOD
GE1108671	11.138	GOOD
GE1108676	0.3	EMPTY
GE1108694	0.133	EMPTY
GE1108695	0.036	EMPTY
GE1108703	31.281	GOOD
GE1108705	7.222	GOOD
GE1108708	11.423	GOOD
GE1108711	1.032	GOOD
GE1108726	-0.01	NEGATIVE
GE1108735	0.72	GOOD
GE1108738	40.502	GOOD
GE1108758	0.52	GOOD
GE1108771	10.904	GOOD
GE1108772	0.122	EMPTY
GE1108780	0.208	EMPTY
GE1108822	-0.002	NEGATIVE
GE1108825	1.29	GOOD
GE1108829	20.023	GOOD
GE1108839	0.094	EMPTY
GE1108844	0.105	EMPTY
GE1108863	0.226	EMPTY
GE1108865	1.736	GOOD
GE1108868	0.608	GOOD
GE1108883	2.348	GOOD
GE1108892	0.546	GOOD
GE1108899	64.309	GOOD
GE1108906	0.791	GOOD
GE1108921	0.071	EMPTY
GE1108930	0.162	EMPTY
GE1108954	0.632	GOOD
GE1108961	0.358	EMPTY
GE1108969	24.968	GOOD
GE1108984	0.429	GOOD
GE1108988	0.164	EMPTY
GE1108992	-0.027	NEGATIVE
GE1108999	1.807	GOOD
GE1109003	0.78	GOOD
GE1109007	0.144	EMPTY
GE1109015	0.072	EMPTY
GE1109025	0.225	EMPTY
GE1109030	10.886	GOOD
GE1109042	0.197	EMPTY
GE1109047	0.154	EMPTY
GE1109054	2.639	GOOD
GE1109058	85.141	GOOD
GE1109064	10.184	GOOD
GE1109074	0.82	GOOD
GE1109083	0.172	EMPTY
GE1109084	0.246	EMPTY
GE1109089	0.084	EMPTY
GE1109107	0.455	EMPTY
GE1109111	9.507	GOOD
GE1109116	14.665	GOOD
GE1109125	0.172	EMPTY
GE1109139	0.199	EMPTY
GE1109151	0.182	EMPTY
GE1109157	0.304	EMPTY
GE1109161	2.773	GOOD
GE1109162	0.101	EMPTY
GE1109170	1.79	GOOD
GE1109171	0.289	EMPTY
GE1109174	3.32	GOOD
GE1109176	0.174	EMPTY
GE1109181	0.102	EMPTY
GE1109199	0.081	EMPTY
GE1109203	0.248	EMPTY
GE1109206	1.661	GOOD
GE1109217	0.823	GOOD
GE1109224	5.434	GOOD
GE1109242	0.128	EMPTY
GE1109243	0.683	GOOD
GE1109245	0.877	GOOD
GE1109256	0.035	EMPTY
GE1109265	10.714	GOOD
GE1109285	5.739	GOOD
GE1109303	0.091	EMPTY
GE1109310	0.172	EMPTY
GE1109314	0.18	EMPTY
GE1109320	6.336	GOOD
GE1109338	-0.031	NEGATIVE
GE1109340	0.155	EMPTY
GE1109341	0.883	GOOD
GE1109345	24.842	GOOD
GE1109356	0.12	EMPTY
GE1109361	0.448	GOOD
GE1109362	0.088	EMPTY
GE1109374	4.993	GOOD
GE1109408	5.652	GOOD
GE1109411	8.484	GOOD
GE1109414	0.098	EMPTY
GE1109415	2.269	GOOD
GE1109448	0.304	EMPTY
GE1109458	0.607	GOOD
GE1109461	1.455	GOOD
GE1109463	0.101	EMPTY
GE1109470	0.468	GOOD
GE1109494	0.117	EMPTY
GE1109500	0.129	EMPTY
GE1109507	0.875	GOOD
GE1109515	2.103	GOOD
GE1109520	0.163	EMPTY
GE1109524	1.588	GOOD
GE1109545	1.079	GOOD
GE1109546	21.253	GOOD
GE1109554	1.257	POOR
GE1109563	1.191	GOOD
GE1109565	0.322	EMPTY
GE1109570	20.621	GOOD
GE1109586	6.723	GOOD
GE1109587	0.127	EMPTY
GE1109605	3.699	GOOD
GE1109610	0.153	EMPTY
GE1109618	1.581	POOR
GE1109619	4.139	GOOD
GE1109626	7.86	GOOD
GE1109642	0.299	EMPTY
GE1109647	0.146	EMPTY
GE1109648	0.138	EMPTY
GE1109652	0.77	GOOD
GE1109657	0.427	GOOD
GE1109660	1.046	GOOD
GE1109673	3.179	GOOD
GE1109675	0.595	GOOD
GE1109682	0.546	GOOD
GE1109686	0.376	EMPTY
GE1109689	0.25	EMPTY
GE1109690	0.026	EMPTY
GE1109697	28.494	GOOD
GE1109706	0.058	EMPTY
GE1109749	0.112	EMPTY
GE1109764	15.458	GOOD
GE1109775	0.822	GOOD
GE1109779	2.545	GOOD
GE1109782	2.008	GOOD
GE1109807	0.157	EMPTY
GE1109819	0.563	GOOD
GE1109829	0.063	EMPTY
GE1109834	0.164	EMPTY
GE1109844	0.679	GOOD
GE1109848	30.59	GOOD
GE1109864	0.168	EMPTY
GE1109868	0.79	GOOD
GE1109872	0.266	EMPTY
GE1109875	0.29	EMPTY
GE1109890	3.86	GOOD
GE1109891	0.176	EMPTY
GE1109893	1.916	GOOD
GE1109894	5.233	POOR
GE1109899	0.461	GOOD
GE1109932	5.088	GOOD
GE1109939	1.221	GOOD
GE1109952	0.076	EMPTY
GE1109956	0.097	EMPTY
GE1109957	0.451	GOOD
GE1109967	1.066	GOOD
GE1109969	24.868	GOOD
GE1109970	1.012	GOOD
GE1109971	0.612	GOOD
GE1110003	0.7	GOOD
GE1110007	0.176	EMPTY
GE1110010	0.124	EMPTY
GE1110019	0.138	EMPTY
GE1110039	0.586	GOOD
GE1110047	1.05	GOOD
GE1110055	0.792	GOOD
GE1110078	3.925	GOOD
GE1110084	0.187	EMPTY
GE1110085	0.172	EMPTY
GE1110100	0.152	EMPTY
GE1110105	1.045	GOOD
GE1110111	0.539	GOOD
GE1110113	0.218	EMPTY
GE1110123	0.678	GOOD
GE1110126	0.165	EMPTY
GE1110148	0.247	EMPTY
GE1110157	2.824	GOOD
GE1110163	1.719	GOOD
GE1110164	51.34	GOOD
GE1110171	0.204	EMPTY
GE1110190	0.032	EMPTY
GE1110196	0.292	EMPTY
GE1110199	1.131	GOOD
GE1110211	0.223	EMPTY
GE1110221	0.304	EMPTY
GE1110228	0.23	EMPTY
GE1110236	0.097	EMPTY
GE1110250	25.244	GOOD
GE1110255	0.208	EMPTY
GE1110267	2.526	GOOD
GE1110280	2.802	GOOD
GE1110294	0.321	EMPTY
GE1110309	0.17	EMPTY
GE1110314	2.941	GOOD
GE1110324	0.383	EMPTY
GE1110325	0.179	EMPTY
GE1110338	0.955	GOOD
GE1110350	0.38	EMPTY
GE1110365	0.818	GOOD
GE1110366	1.04	GOOD
GE1110367	13.338	GOOD
GE1110368	0.045	EMPTY
GE1110377	0.142	EMPTY
GE1110389	6.443	GOOD
GE1110391	0.158	EMPTY
GE1110395	0.04	EMPTY
GE1110396	0.164	EMPTY
GE1110406	5.272	GOOD
GE1110416	0.195	EMPTY
GE1110428	0.151	EMPTY
GE1110432	NA	MSR
GE1110461	0.053	EMPTY
GE1110463	0.662	GOOD
GE1110498	0.064	EMPTY
GE1110499	4.389	GOOD
GE1110504	0.17	EMPTY
GE1110517	10.7	GOOD
GE1110518	0.105	EMPTY
GE1110521	12.378	GOOD
GE1110536	0.651	GOOD
GE1110551	0.077	EMPTY
GE1110562	1.816	GOOD
GE1110566	1.081	GOOD
GE1110576	0.541	GOOD
GE1110581	0.249	EMPTY
GE1110591	0.119	EMPTY
GE1110612	2.394	GOOD
GE1110615	1.564	GOOD
GE1110632	2.557	GOOD
GE1110635	12.329	GOOD
GE1110637	1.828	GOOD
GE1110643	0.897	GOOD
GE1110646	0.403	EMPTY
GE1110663	21.926	GOOD
GE1110678	1.788	GOOD
GE1110684	0.144	EMPTY
GE1110686	0.107	EMPTY
GE1110707	10.91	GOOD
GE1110721	1.173	GOOD
GE1110723	0.056	EMPTY
GE1110728	0.752	GOOD
GE1110737	0.78	GOOD
GE1110740	0.122	EMPTY
GE1110742	6.623	GOOD
GE1110747	0.895	GOOD
GE1110766	2.803	GOOD
GE1110775	5.292	GOOD
GE1110788	0.463	GOOD
GE1110790	1.695	GOOD
GE1110796	3.445	GOOD
GE1110797	0.222	EMPTY
GE1110800	2.476	GOOD
GE1110807	0.163	EMPTY
GE1110812	34.483	GOOD
GE1110831	0.971	GOOD
GE1110832	1.931	GOOD
GE1110840	0.176	EMPTY
GE1110844	0.585	GOOD
GE1110861	4.033	GOOD
GE1110876	33.698	GOOD
GE1110877	0.154	EMPTY
GE1110889	3.807	GOOD
GE1110890	0.868	GOOD
GE1110899	11.877	GOOD
GE1110901	1.493	GOOD
GE1110911	2.385	GOOD
GE1110912	0.188	EMPTY
GE1110925	0.027	EMPTY
GE1110926	0.112	EMPTY
GE1110929	8.185	GOOD
GE1110940	0.163	EMPTY
GE1110942	0.279	EMPTY
GE1110943	0.976	GOOD
GE1110950	2.725	GOOD
GE1110998	2.088	GOOD
GE1110999	0.402	EMPTY
GE1111000	4.053	GOOD
GE1111003	1.624	GOOD
GE1111005	4.018	GOOD
GE1111012	23.04	GOOD
GE1111041	0.386	EMPTY
GE1111072	1.993	GOOD
GE1111085	8.222	GOOD
GE1111087	0.134	EMPTY
GE1111091	0.23	EMPTY
GE1111115	0.086	EMPTY
GE1111128	0.531	GOOD
GE1111140	1.041	GOOD
GE1111145	0.993	GOOD
GE1111155	0.243	EMPTY
GE1111161	0.509	GOOD
GE1111163	6.834	GOOD
GE1111170	0.924	GOOD
GE1111176	0.453	EMPTY
GE1111180	0.2	EMPTY
GE1111184	0.138	EMPTY
GE1111203	1.137	GOOD
GE1111210	5.339	GOOD
GE1111218	49.758	GOOD
GE1111228	0.523	GOOD
GE1111232	0.148	EMPTY
GE1111246	22.508	GOOD
GE1111249	0.389	EMPTY
GE1111270	0.202	EMPTY
GE1111289	0.347	EMPTY
GE1111291	3.18	GOOD
GE1111303	13.876	GOOD
GE1111309	0.127	EMPTY
GE1111311	0.107	EMPTY
GE1111320	11.206	GOOD
GE1111325	0.109	EMPTY
GE1111363	0.036	EMPTY
GE1111369	8.846	GOOD
GE1111383	0.137	EMPTY
GE1111388	0.76	GOOD
GE1111398	1.883	GOOD
GE1111401	16.297	GOOD
GE1111407	0.034	EMPTY
GE1111413	0.737	GOOD
GE1111439	0.033	EMPTY
GE1111445	48.163	GOOD
GE1111447	0.206	EMPTY
GE1111448	5.4	GOOD
GE1111459	9.903	GOOD
GE1111462	8.327	GOOD
GE1111468	0.128	EMPTY
GE1111476	33.009	GOOD
GE1111495	0.845	GOOD
GE1111509	3.461	GOOD
GE1111510	1.238	GOOD
GE1111530	2.151	GOOD
GE1111533	0.399	EMPTY
GE1111546	0.007	EMPTY
GE1111552	6.096	GOOD
GE1111555	23.01	GOOD
GE1111567	0.133	EMPTY
GE1111574	2.373	GOOD
GE1111582	1.371	GOOD
GE1111592	3.253	GOOD
GE1111604	6.01	GOOD
GE1111626	0.476	GOOD
GE1111636	2.157	GOOD
GE1111643	95.744	GOOD
GE1111646	5.936	GOOD
GE1111662	0.811	GOOD
GE1111667	0.099	EMPTY
GE1111671	0.09	EMPTY
GE1111685	0.035	EMPTY
GE1111692	0.715	GOOD
GE1111696	0.469	GOOD
GE1111705	10.848	GOOD
GE1111708	0.472	GOOD
GE1111716	1.16	GOOD
GE1111743	0.535	GOOD
GE1111758	0.39	EMPTY
GE1111760	0.24	EMPTY
GE1111770	45.704	GOOD
GE1111774	0.266	EMPTY
GE1111783	0.944	GOOD
GE1111786	0.526	GOOD
GE1111795	2.486	GOOD
GE1111796	5.908	GOOD
GE1111817	4.03	GOOD
GE1111823	0.329	EMPTY
GE1111830	0.438	GOOD
GE1111831	0.055	EMPTY
GE1111839	1.988	GOOD
GE1111849	2.16	GOOD
GE1111852	0.6	GOOD
GE1111853	0.204	EMPTY
GE1111854	0.329	EMPTY
GE1111869	2.073	GOOD
GE1111870	1.176	GOOD
GE1111877	4.898	GOOD
GE1111895	13.425	GOOD
GE1111902	0.19	EMPTY
GE1111908	10.006	GOOD
GE1111927	1.069	GOOD
GE1111931	0.17	EMPTY
GE1111938	3.342	GOOD
GE1111944	0.061	EMPTY
GE1111946	2.483	GOOD
GE1111948	0.252	EMPTY
GE1111955	0.051	EMPTY
GE1111959	0.654	GOOD
GE1111966	0.132	EMPTY
GE1111968	0.128	EMPTY
GE1111989	0.244	EMPTY
GE1111996	0.065	EMPTY
GE1111997	2.199	GOOD
GE1112009	0.149	EMPTY
GE1112027	0.23	EMPTY
GE1112033	0.107	EMPTY
GE1112034	7.14	GOOD
GE1112035	0.466	GOOD
GE1112045	5.886	GOOD
GE1112048	0.239	EMPTY
GE1112066	0.031	EMPTY
GE1112067	17.015	GOOD
GE1112080	1.679	GOOD
GE1112083	4.752	GOOD
GE1112092	0.083	EMPTY
GE1112093	1.257	GOOD
GE1112102	15.513	GOOD
GE1112133	11.301	GOOD
GE1112135	0.269	EMPTY
GE1112143	0.28	EMPTY
GE1112146	0.26	EMPTY
GE1112162	2.856	GOOD
GE1112178	0.963	GOOD
GE1112184	0.198	EMPTY
GE1112193	1.15	GOOD
GE1112206	0.033	EMPTY
GE1112212	0.157	EMPTY
GE1112219	0.067	EMPTY
GE1112227	0.123	EMPTY
GE1112232	1.319	GOOD
GE1112233	0.119	EMPTY
GE1112235	0.642	GOOD
GE1112253	0.22	EMPTY
GE1112254	0.323	EMPTY
GE1112255	0.092	EMPTY
GE1112256	0.154	EMPTY
GE1112264	0.187	EMPTY
GE1112268	2.137	GOOD
GE1112269	4.045	GOOD
GE1112279	0.215	EMPTY
GE1112288	0.188	EMPTY
GE1112289	0.195	EMPTY
GE1112290	4.499	GOOD
GE1112291	1.764	GOOD
GE1112295	0.23	EMPTY
GE1112296	1.52	GOOD
GE1112298	22.034	GOOD
GE1112304	0.46	GOOD
GE1112307	0.654	GOOD
GE1112309	0.281	EMPTY
GE1112311	0.22	EMPTY
GE1112315	0.067	EMPTY
GE1112316	0.079	EMPTY
GE1112355	0.232	EMPTY
GE1112364	5.061	GOOD
GE1112382	0.093	EMPTY
GE1112384	0.038	EMPTY
GE1112399	10.903	GOOD
GE1112425	1.106	GOOD
GE1112432	2.596	GOOD
GE1112441	7.339	GOOD
GE1112444	2.537	GOOD
GE1112457	0.636	GOOD
GE1112473	5.459	GOOD
GE1112474	0.077	EMPTY
GE1112482	8.826	GOOD
GE1112488	0.46	GOOD
GE1112499	1.65	GOOD
GE1112506	0.338	EMPTY
GE1112541	1.063	GOOD
GE1112562	2.304	GOOD
GE1112564	0.543	GOOD
GE1112587	0.189	EMPTY
GE1112588	0.304	EMPTY
GE1112594	0.057	EMPTY
GE1112607	0.898	GOOD
GE1112613	0.197	EMPTY
GE1112614	1.041	GOOD
GE1112622	0.53	GOOD
GE1112639	4.312	GOOD
GE1112644	1.654	GOOD
GE1112645	7.784	GOOD
GE1112670	1.242	GOOD
GE1112674	2.283	GOOD
GE1112676	0.361	EMPTY
GE1112680	5.876	GOOD
GE1112693	0.172	EMPTY
GE1112703	0.279	EMPTY
GE1112706	0.093	EMPTY
GE1112707	0.728	GOOD
GE1112708	13.293	GOOD
GE1112712	1.694	GOOD
GE1112713	0.176	EMPTY
GE1112726	0.18	EMPTY
GE1112727	0.047	EMPTY
GE1112738	0.121	EMPTY
GE1112740	7.785	GOOD
GE1112750	NA	MSR
GE1112751	NA	MSR
GE1112753	0.25	EMPTY
GE1112762	2.292	GOOD
GE1112765	0.004	EMPTY
GE1112768	0.198	EMPTY
GE1112770	0.208	EMPTY
GE1112783	0.096	EMPTY
GE1112800	1.272	GOOD
GE1112815	0.042	EMPTY
GE1112818	0.167	EMPTY
GE1112846	0.713	GOOD
GE1112868	0.127	EMPTY
GE1112875	1.49	GOOD
GE1112876	0.422	GOOD
GE1112906	0.11	EMPTY
GE1112918	3.981	GOOD
GE1112922	0.014	EMPTY
GE1112929	0.184	EMPTY
GE1112950	3.682	GOOD
GE1112970	0.834	GOOD
GE1112991	0.653	GOOD
GE1112994	2.602	GOOD
GE1113006	1.729	GOOD
GE1113008	1.795	GOOD
GE1113015	0.253	EMPTY
GE1113024	0.228	EMPTY
GE1113034	0.564	GOOD
GE1113037	0.785	GOOD
GE1113039	0.292	EMPTY
GE1113059	0.255	EMPTY
GE1113063	0.852	GOOD
GE1113076	1.038	GOOD
GE1113086	1.607	GOOD
GE1113092	0.216	EMPTY
GE1113105	0.506	GOOD
GE1113106	0.399	EMPTY
GE1113113	0.254	EMPTY
GE1113133	0.415	GOOD
GE1113142	0.187	EMPTY
GE1113156	1.097	GOOD
GE1113161	2.161	GOOD
GE1113163	1.427	GOOD
GE1113165	16.484	GOOD
GE1113167	0.344	EMPTY
GE1113182	4.883	GOOD
GE1113210	4.502	GOOD
GE1113213	0.594	GOOD
GE1113214	0.311	EMPTY
GE1113229	0.444	GOOD
GE1113239	24.304	GOOD
GE1113243	0.883	GOOD
GE1113244	0.211	EMPTY
GE1113252	1.058	GOOD
GE1113256	0.497	GOOD
GE1113260	7.911	GOOD
GE1113273	0.681	GOOD
GE1113283	0.224	EMPTY
GE1113295	0.252	EMPTY
GE1113298	10.507	GOOD
GE1113309	5.362	GOOD
GE1113325	0.739	GOOD
GE1113330	0.534	GOOD
GE1113334	3.547	GOOD
GE1113346	0.296	EMPTY
GE1113352	0.699	GOOD
GE1113354	18.185	GOOD
GE1113355	6.968	GOOD
GE1113356	0.803	GOOD
GE1113364	1.777	GOOD
GE1113369	0.456	GOOD
GE1113381	0.29	EMPTY
GE1113383	2.231	GOOD
GE1113384	1.234	GOOD
GE1113416	0.123	EMPTY
GE1113441	0.043	EMPTY
GE1113452	86.577	GOOD
GE1113463	2.305	GOOD
GE1113491	3.558	GOOD
GE1113500	27.914	GOOD
GE1113505	0.264	EMPTY
GE1113507	1.36	GOOD
GE1113524	0.068	EMPTY
GE1113530	0.14	EMPTY
GE1113534	3.661	GOOD
GE1113546	3.038	GOOD
GE1113551	0.271	EMPTY
GE1113562	0.199	EMPTY
GE1113583	-0.017	NEGATIVE
GE1113592	25.634	GOOD
GE1113602	3.6	GOOD
GE1113603	0.237	EMPTY
GE1113607	0.775	GOOD
GE1113624	20.629	GOOD
GE1113631	0.061	EMPTY
GE1113632	0.173	EMPTY
GE1113636	1.21	GOOD
GE1113642	50.827	GOOD
GE1113652	5.505	GOOD
GE1113659	43.061	GOOD
GE1113665	0.473	GOOD
GE1113673	63.234	GOOD
GE1113675	4.923	GOOD
GE1113683	0.056	EMPTY
GE1113687	0.633	GOOD
GE1113692	1.226	GOOD
GE1113705	0.068	EMPTY
GE1113709	3.909	GOOD
GE1113723	0.606	GOOD
GE1113730	9.176	GOOD
GE1113742	15.844	GOOD
GE1113744	0.337	EMPTY
GE1113748	5.983	GOOD
GE1113757	25.933	GOOD
GE1113769	1.681	GOOD
GE1113770	0.135	EMPTY
GE1113775	1.095	GOOD
GE1113788	0.263	EMPTY
GE1113794	0.479	GOOD
GE1113795	0.245	EMPTY
GE1113818	6.323	GOOD
GE1113823	4.056	GOOD
GE1113826	8.153	GOOD
GE1113843	0.096	EMPTY
GE1113845	0.113	EMPTY
GE1113861	1.103	GOOD
GE1113868	22.126	GOOD
GE1113876	0.303	EMPTY
GE1113892	5.964	GOOD
GE1113909	0.278	EMPTY
GE1113929	1.284	GOOD
GE1113935	11.752	GOOD
GE1113938	0.199	EMPTY
GE1113956	0.151	EMPTY
GE1113960	14.047	GOOD
GE1113982	0.119	EMPTY
GE1114027	0.968	GOOD
GE1114032	1.032	GOOD
GE1114041	13.558	GOOD
GE1114043	50.551	GOOD
GE1114047	0.738	GOOD
GE1114063	0.352	EMPTY
GE1114080	1.375	GOOD
GE1114085	0.514	GOOD
GE1114089	0.16	EMPTY
GE1114090	2.762	GOOD
GE1114094	0.044	EMPTY
GE1114103	0.171	EMPTY
GE1114104	0.608	GOOD
GE1114110	1.675	GOOD
GE1114123	0.181	EMPTY
GE1114125	1.313	GOOD
GE1114132	12.943	GOOD
GE1114134	0.631	GOOD
GE1114141	0.806	GOOD
GE1114151	0.641	GOOD
GE1114152	16.137	POOR
GE1114182	0.167	EMPTY
GE1114203	0.189	EMPTY
GE1114205	0.012	EMPTY
GE1114227	0.253	EMPTY
GE1114232	0.494	GOOD
GE1114244	58.185	GOOD
GE1114249	1.462	GOOD
GE1114250	0.211	EMPTY
GE1114254	0.477	GOOD
GE1114262	0.264	EMPTY
GE1114264	8.838	GOOD
GE1114266	5.326	GOOD
GE1114268	2.858	GOOD
GE1114275	0.203	EMPTY
GE1114290	0.437	GOOD
GE1114308	0.513	GOOD
GE1114311	0.064	EMPTY
GE1114313	1.894	GOOD
GE1114316	0.082	EMPTY
GE1114318	0.266	EMPTY
GE1114328	0.222	EMPTY
GE1114335	0.021	EMPTY
GE1114357	0.882	GOOD
GE1114359	0.05	EMPTY
GE1114363	0.058	EMPTY
GE1114384	1.27	GOOD
GE1114388	0.058	EMPTY
GE1114402	4.617	GOOD
GE1114416	0.26	EMPTY
GE1114420	0.203	EMPTY
GE1114443	0.142	EMPTY
GE1114449	9.812	GOOD
GE1114477	3.993	GOOD
GE1114478	0.655	GOOD
GE1114488	0.375	EMPTY
GE1114490	0.114	EMPTY
GE1114492	3.293	GOOD
GE1114494	0.231	EMPTY
GE1114517	1.008	GOOD
GE1114524	4.504	GOOD
GE1114525	1.965	GOOD
GE1114532	0.436	GOOD
GE1114537	0.775	GOOD
GE1114538	2.392	GOOD
GE1114541	0.357	EMPTY
GE1114561	0.058	EMPTY
GE1114563	0.104	EMPTY
GE1114569	0.102	EMPTY
GE1114582	0.206	EMPTY
GE1114588	4.997	GOOD
GE1114612	0.637	GOOD
GE1114613	4.144	GOOD
GE1114619	0.263	EMPTY
GE1114639	0.336	EMPTY
GE1114643	0.791	GOOD
GE1114644	0.129	EMPTY
GE1114670	1.19	GOOD
GE1114671	13.392	GOOD
GE1114672	0.583	GOOD
GE1114687	0.103	EMPTY
GE1114692	0.085	EMPTY
GE1114698	0.27	EMPTY
GE1114709	0.337	EMPTY
GE1114714	3.42	GOOD
GE1114718	0.129	EMPTY
GE1114729	6.699	GOOD
GE1114736	24.273	GOOD
GE1114755	30.457	GOOD
GE1114763	0.529	GOOD
GE1114773	1.632	GOOD
GE1114779	0.251	EMPTY
GE1114787	0.266	EMPTY
GE1114789	0.34	EMPTY
GE1114792	1.192	GOOD
GE1114793	0.194	EMPTY
GE1114806	8.389	GOOD
GE1114808	0.197	EMPTY
GE1114810	0.06	EMPTY
GE1114826	0.018	EMPTY
GE1114857	1.114	GOOD
GE1114867	13.396	GOOD
GE1114869	0.166	EMPTY
GE1114870	0.768	GOOD
GE1114874	0.58	GOOD
GE1114883	0.189	EMPTY
GE1114892	0.188	EMPTY
GE1114899	24.43	GOOD
GE1114925	0.234	EMPTY
GE1114931	57.334	GOOD
GE1114935	1.027	GOOD
GE1114966	1.093	GOOD
GE1114970	0.652	GOOD
GE1114972	0.142	EMPTY
GE1114981	0.259	EMPTY
GE1114984	0.96	GOOD
GE1115006	-0.004	NEGATIVE
GE1115008	0.016	EMPTY
GE1115012	1.25	GOOD
GE1115026	0.176	EMPTY
GE1115027	1.396	POOR
GE1115033	3.336	GOOD
GE1115045	4.084	GOOD
GE1115052	1.209	GOOD
GE1115063	0.105	EMPTY
GE1115072	0.143	EMPTY
GE1115079	1.747	GOOD
GE1115080	0.193	EMPTY
GE1115081	0.157	EMPTY
GE1115109	4.455	GOOD
GE1115118	0.168	EMPTY
GE1115120	5.384	GOOD
GE1115128	0.17	EMPTY
GE1115132	4.026	GOOD
GE1115142	0.158	EMPTY
GE1115145	6.768	GOOD
GE1115158	0.09	EMPTY
GE1115159	0.162	EMPTY
GE1115166	0.198	EMPTY
GE1115177	16.193	GOOD
GE1115181	0.174	EMPTY
GE1115186	15.043	GOOD
GE1115195	0.317	EMPTY
GE1115211	1.427	GOOD
GE1115213	0.114	EMPTY
GE1115224	0.306	EMPTY
GE1115232	0.073	EMPTY
GE1115248	0.144	EMPTY
GE1115254	1.615	GOOD
GE1115257	2.492	GOOD
GE1115283	0.077	EMPTY
GE1115287	9.436	GOOD
GE1115295	0.43	EMPTY
GE1115306	0.837	GOOD
GE1115318	2.691	GOOD
GE1115321	0.134	EMPTY
GE1115327	0.162	EMPTY
GE1115346	0.409	EMPTY
GE1115358	0.1	EMPTY
GE1115363	0.143	EMPTY
GE1115380	0.265	EMPTY
GE1115381	17.317	GOOD
GE1115384	0.051	EMPTY
GE1115401	17.646	GOOD
GE1115420	0.261	EMPTY
GE1115421	3.213	GOOD
GE1115439	2.043	GOOD
GE1115444	0.099	EMPTY
GE1115449	0.893	GOOD
GE1115460	0.138	EMPTY
GE1115472	16.64	GOOD
GE1115475	0.672	GOOD
GE1115484	2.361	GOOD
GE1115488	0.159	EMPTY
GE1115509	0.327	EMPTY
GE1115511	0.535	GOOD
GE1115517	2.938	GOOD
GE1115523	0.426	EMPTY
GE1115531	0.199	EMPTY
GE1115541	0.969	GOOD
GE1115566	0.783	GOOD
